distid,createdts,sn,tplg_node_sta_num,tplg_node_type,tplg_node_son
DEV_004_2024-11-07 00:00:00,2024-11-07 00:00:00,DEV_004,7,77,2
DEV_004_2024-11-07 04:00:00,2024-11-07 04:00:00,DEV_004,99,55,9
DEV_004_2024-11-07 08:00:00,2024-11-07 08:00:00,DEV_004,12,53,75
DEV_004_2024-11-07 12:00:00,2024-11-07 12:00:00,DEV_004,16,66,37
DEV_004_2024-11-07 16:00:00,2024-11-07 16:00:00,DEV_004,6,49,11
DEV_004_2024-11-07 20:00:00,2024-11-07 20:00:00,DEV_004,16,71,99
DEV_004_2024-11-08 00:00:00,2024-11-08 00:00:00,DEV_004,22,60,8
DEV_004_2024-11-08 04:00:00,2024-11-08 04:00:00,DEV_004,6,35,20
DEV_004_2024-11-08 08:00:00,2024-11-08 08:00:00,DEV_004,61,36,46
DEV_004_2024-11-08 12:00:00,2024-11-08 12:00:00,DEV_004,11,79,19
DEV_004_2024-11-08 16:00:00,2024-11-08 16:00:00,DEV_004,36,15,66
DEV_004_2024-11-08 20:00:00,2024-11-08 20:00:00,DEV_004,6,46,12
DEV_004_2024-11-09 00:00:00,2024-11-09 00:00:00,DEV_004,42,13,43
DEV_004_2024-11-09 04:00:00,2024-11-09 04:00:00,DEV_004,53,22,76
DEV_004_2024-11-09 08:00:00,2024-11-09 08:00:00,DEV_004,36,95,6
DEV_004_2024-11-09 12:00:00,2024-11-09 12:00:00,DEV_004,74,6,47
DEV_004_2024-11-09 16:00:00,2024-11-09 16:00:00,DEV_004,94,70,42
DEV_004_2024-11-09 20:00:00,2024-11-09 20:00:00,DEV_004,93,54,79
DEV_004_2024-11-10 00:00:00,2024-11-10 00:00:00,DEV_004,70,66,35
DEV_004_2024-11-10 04:00:00,2024-11-10 04:00:00,DEV_004,13,98,84
DEV_004_2024-11-10 08:00:00,2024-11-10 08:00:00,DEV_004,47,54,66
DEV_004_2024-11-10 12:00:00,2024-11-10 12:00:00,DEV_004,42,92,39
DEV_004_2024-11-10 16:00:00,2024-11-10 16:00:00,DEV_004,30,11,92
DEV_004_2024-11-10 20:00:00,2024-11-10 20:00:00,DEV_004,86,59,81
DEV_004_2024-11-11 00:00:00,2024-11-11 00:00:00,DEV_004,34,55,32
DEV_004_2024-11-11 04:00:00,2024-11-11 04:00:00,DEV_004,20,54,3
DEV_004_2024-11-11 08:00:00,2024-11-11 08:00:00,DEV_004,11,87,73
DEV_004_2024-11-11 12:00:00,2024-11-11 12:00:00,DEV_004,85,66,51
DEV_004_2024-11-11 16:00:00,2024-11-11 16:00:00,DEV_004,54,33,82
DEV_004_2024-11-11 20:00:00,2024-11-11 20:00:00,DEV_004,33,93,16
DEV_004_2024-11-12 00:00:00,2024-11-12 00:00:00,DEV_004,44,90,19
DEV_004_2024-11-12 04:00:00,2024-11-12 04:00:00,DEV_004,72,20,43
DEV_004_2024-11-12 08:00:00,2024-11-12 08:00:00,DEV_004,23,78,27
DEV_004_2024-11-12 12:00:00,2024-11-12 12:00:00,DEV_004,21,4,15
DEV_004_2024-11-12 16:00:00,2024-11-12 16:00:00,DEV_004,73,37,57
DEV_004_2024-11-12 20:00:00,2024-11-12 20:00:00,DEV_004,90,52,74
DEV_004_2024-11-13 00:00:00,2024-11-13 00:00:00,DEV_004,10,89,74
DEV_004_2024-11-13 04:00:00,2024-11-13 04:00:00,DEV_004,45,39,78
DEV_004_2024-11-13 08:00:00,2024-11-13 08:00:00,DEV_004,73,52,58
DEV_004_2024-11-13 12:00:00,2024-11-13 12:00:00,DEV_004,45,7,35
DEV_004_2024-11-13 16:00:00,2024-11-13 16:00:00,DEV_004,10,27,3
DEV_004_2024-11-13 20:00:00,2024-11-13 20:00:00,DEV_004,58,74,83
DEV_004_2024-11-14 00:00:00,2024-11-14 00:00:00,DEV_004,83,52,42
DEV_004_2024-11-14 04:00:00,2024-11-14 04:00:00,DEV_004,76,50,54
DEV_004_2024-11-14 08:00:00,2024-11-14 08:00:00,DEV_004,41,55,28
DEV_004_2024-11-14 12:00:00,2024-11-14 12:00:00,DEV_004,66,58,93
DEV_004_2024-11-14 16:00:00,2024-11-14 16:00:00,DEV_004,79,45,89
DEV_004_2024-11-14 20:00:00,2024-11-14 20:00:00,DEV_004,84,22,52
DEV_004_2024-11-15 00:00:00,2024-11-15 00:00:00,DEV_004,27,3,66
DEV_004_2024-11-15 04:00:00,2024-11-15 04:00:00,DEV_004,45,59,11
DEV_004_2024-11-15 08:00:00,2024-11-15 08:00:00,DEV_004,9,77,34
DEV_004_2024-11-15 12:00:00,2024-11-15 12:00:00,DEV_004,21,34,81
DEV_004_2024-11-15 16:00:00,2024-11-15 16:00:00,DEV_004,59,72,66
DEV_004_2024-11-15 20:00:00,2024-11-15 20:00:00,DEV_004,58,90,45
DEV_004_2024-11-16 00:00:00,2024-11-16 00:00:00,DEV_004,48,29,84
DEV_004_2024-11-16 04:00:00,2024-11-16 04:00:00,DEV_004,75,78,42
DEV_004_2024-11-16 08:00:00,2024-11-16 08:00:00,DEV_004,8,36,36
DEV_004_2024-11-16 12:00:00,2024-11-16 12:00:00,DEV_004,42,80,51
DEV_004_2024-11-16 16:00:00,2024-11-16 16:00:00,DEV_004,24,96,1
DEV_004_2024-11-16 20:00:00,2024-11-16 20:00:00,DEV_004,17,96,76
DEV_004_2024-11-17 00:00:00,2024-11-17 00:00:00,DEV_004,14,81,21
DEV_004_2024-11-17 04:00:00,2024-11-17 04:00:00,DEV_004,88,91,78
DEV_004_2024-11-17 08:00:00,2024-11-17 08:00:00,DEV_004,56,21,17
DEV_004_2024-11-17 12:00:00,2024-11-17 12:00:00,DEV_004,19,7,99
DEV_004_2024-11-17 16:00:00,2024-11-17 16:00:00,DEV_004,69,16,59
DEV_004_2024-11-17 20:00:00,2024-11-17 20:00:00,DEV_004,58,70,14
DEV_004_2024-11-18 00:00:00,2024-11-18 00:00:00,DEV_004,9,74,91
DEV_004_2024-11-18 04:00:00,2024-11-18 04:00:00,DEV_004,1,57,96
DEV_004_2024-11-18 08:00:00,2024-11-18 08:00:00,DEV_004,22,20,31
DEV_004_2024-11-18 12:00:00,2024-11-18 12:00:00,DEV_004,82,48,89
DEV_004_2024-11-18 16:00:00,2024-11-18 16:00:00,DEV_004,64,4,97
DEV_004_2024-11-18 20:00:00,2024-11-18 20:00:00,DEV_004,28,8,70
DEV_004_2024-11-19 00:00:00,2024-11-19 00:00:00,DEV_004,76,72,51
DEV_004_2024-11-19 04:00:00,2024-11-19 04:00:00,DEV_004,68,7,6
DEV_004_2024-11-19 08:00:00,2024-11-19 08:00:00,DEV_004,47,21,27
DEV_004_2024-11-19 12:00:00,2024-11-19 12:00:00,DEV_004,82,72,88
DEV_004_2024-11-19 16:00:00,2024-11-19 16:00:00,DEV_004,23,17,79
DEV_004_2024-11-19 20:00:00,2024-11-19 20:00:00,DEV_004,11,80,21
DEV_004_2024-11-20 00:00:00,2024-11-20 00:00:00,DEV_004,25,93,96
DEV_004_2024-11-20 04:00:00,2024-11-20 04:00:00,DEV_004,10,33,6
DEV_004_2024-11-20 08:00:00,2024-11-20 08:00:00,DEV_004,25,74,64
DEV_004_2024-11-20 12:00:00,2024-11-20 12:00:00,DEV_004,85,80,39
DEV_004_2024-11-20 16:00:00,2024-11-20 16:00:00,DEV_004,38,57,65
DEV_004_2024-11-20 20:00:00,2024-11-20 20:00:00,DEV_004,27,81,85
DEV_004_2024-11-21 00:00:00,2024-11-21 00:00:00,DEV_004,61,56,46
DEV_004_2024-11-21 04:00:00,2024-11-21 04:00:00,DEV_004,5,75,36
DEV_004_2024-11-21 08:00:00,2024-11-21 08:00:00,DEV_004,78,69,8
DEV_004_2024-11-21 12:00:00,2024-11-21 12:00:00,DEV_004,99,11,69
DEV_004_2024-11-21 16:00:00,2024-11-21 16:00:00,DEV_004,79,79,71
DEV_004_2024-11-21 20:00:00,2024-11-21 20:00:00,DEV_004,38,91,21
DEV_004_2024-11-22 00:00:00,2024-11-22 00:00:00,DEV_004,98,75,63
DEV_004_2024-11-22 04:00:00,2024-11-22 04:00:00,DEV_004,27,77,24
DEV_004_2024-11-22 08:00:00,2024-11-22 08:00:00,DEV_004,32,19,35
DEV_004_2024-11-22 12:00:00,2024-11-22 12:00:00,DEV_004,99,69,53
DEV_004_2024-11-22 16:00:00,2024-11-22 16:00:00,DEV_004,53,56,23
DEV_004_2024-11-22 20:00:00,2024-11-22 20:00:00,DEV_004,15,62,65
DEV_004_2024-11-23 00:00:00,2024-11-23 00:00:00,DEV_004,87,93,27
DEV_004_2024-11-23 04:00:00,2024-11-23 04:00:00,DEV_004,6,16,23
DEV_004_2024-11-23 08:00:00,2024-11-23 08:00:00,DEV_004,91,37,97
DEV_004_2024-11-23 12:00:00,2024-11-23 12:00:00,DEV_004,31,52,58
DEV_004_2024-11-23 16:00:00,2024-11-23 16:00:00,DEV_004,40,57,7
DEV_004_2024-11-23 20:00:00,2024-11-23 20:00:00,DEV_004,29,70,66
DEV_004_2024-11-24 00:00:00,2024-11-24 00:00:00,DEV_004,87,3,61
DEV_004_2024-11-24 04:00:00,2024-11-24 04:00:00,DEV_004,90,86,60
DEV_004_2024-11-24 08:00:00,2024-11-24 08:00:00,DEV_004,13,69,36
DEV_004_2024-11-24 12:00:00,2024-11-24 12:00:00,DEV_004,81,54,31
DEV_004_2024-11-24 16:00:00,2024-11-24 16:00:00,DEV_004,18,92,92
DEV_004_2024-11-24 20:00:00,2024-11-24 20:00:00,DEV_004,5,9,89
DEV_004_2024-11-25 00:00:00,2024-11-25 00:00:00,DEV_004,19,11,90
DEV_004_2024-11-25 04:00:00,2024-11-25 04:00:00,DEV_004,12,45,36
DEV_004_2024-11-25 08:00:00,2024-11-25 08:00:00,DEV_004,64,33,7
DEV_004_2024-11-25 12:00:00,2024-11-25 12:00:00,DEV_004,2,4,83
DEV_004_2024-11-25 16:00:00,2024-11-25 16:00:00,DEV_004,69,43,51
DEV_004_2024-11-25 20:00:00,2024-11-25 20:00:00,DEV_004,62,59,66
DEV_004_2024-11-26 00:00:00,2024-11-26 00:00:00,DEV_004,28,61,95
DEV_004_2024-11-26 04:00:00,2024-11-26 04:00:00,DEV_004,91,83,6
DEV_004_2024-11-26 08:00:00,2024-11-26 08:00:00,DEV_004,22,43,96
DEV_004_2024-11-26 12:00:00,2024-11-26 12:00:00,DEV_004,80,17,80
DEV_004_2024-11-26 16:00:00,2024-11-26 16:00:00,DEV_004,33,27,96
DEV_004_2024-11-26 20:00:00,2024-11-26 20:00:00,DEV_004,79,54,7
DEV_004_2024-11-27 00:00:00,2024-11-27 00:00:00,DEV_004,73,94,50
DEV_004_2024-11-27 04:00:00,2024-11-27 04:00:00,DEV_004,8,76,59
DEV_004_2024-11-27 08:00:00,2024-11-27 08:00:00,DEV_004,60,4,19
DEV_004_2024-11-27 12:00:00,2024-11-27 12:00:00,DEV_004,12,35,61
DEV_004_2024-11-27 16:00:00,2024-11-27 16:00:00,DEV_004,12,58,30
DEV_004_2024-11-27 20:00:00,2024-11-27 20:00:00,DEV_004,14,44,50
DEV_004_2024-11-28 00:00:00,2024-11-28 00:00:00,DEV_004,92,30,9
DEV_004_2024-11-28 04:00:00,2024-11-28 04:00:00,DEV_004,96,30,14
DEV_004_2024-11-28 08:00:00,2024-11-28 08:00:00,DEV_004,44,4,34
DEV_004_2024-11-28 12:00:00,2024-11-28 12:00:00,DEV_004,87,65,65
DEV_004_2024-11-28 16:00:00,2024-11-28 16:00:00,DEV_004,17,51,4
DEV_004_2024-11-28 20:00:00,2024-11-28 20:00:00,DEV_004,63,44,10
DEV_004_2024-11-29 00:00:00,2024-11-29 00:00:00,DEV_004,19,65,1
DEV_004_2024-11-29 04:00:00,2024-11-29 04:00:00,DEV_004,33,59,19
DEV_004_2024-11-29 08:00:00,2024-11-29 08:00:00,DEV_004,17,33,91
DEV_004_2024-11-29 12:00:00,2024-11-29 12:00:00,DEV_004,75,13,50
DEV_004_2024-11-29 16:00:00,2024-11-29 16:00:00,DEV_004,74,45,77
DEV_004_2024-11-29 20:00:00,2024-11-29 20:00:00,DEV_004,10,10,54
DEV_004_2024-11-30 00:00:00,2024-11-30 00:00:00,DEV_004,14,3,70
DEV_004_2024-11-30 04:00:00,2024-11-30 04:00:00,DEV_004,27,8,27
DEV_004_2024-11-30 08:00:00,2024-11-30 08:00:00,DEV_004,80,57,33
DEV_004_2024-11-30 12:00:00,2024-11-30 12:00:00,DEV_004,12,44,53
DEV_004_2024-11-30 16:00:00,2024-11-30 16:00:00,DEV_004,62,54,16
DEV_004_2024-11-30 20:00:00,2024-11-30 20:00:00,DEV_004,25,82,43
DEV_004_2024-12-01 00:00:00,2024-12-01 00:00:00,DEV_004,12,54,80
DEV_004_2024-12-01 04:00:00,2024-12-01 04:00:00,DEV_004,8,17,84
DEV_004_2024-12-01 08:00:00,2024-12-01 08:00:00,DEV_004,34,66,91
DEV_004_2024-12-01 12:00:00,2024-12-01 12:00:00,DEV_004,62,70,54
DEV_004_2024-12-01 16:00:00,2024-12-01 16:00:00,DEV_004,35,38,28
DEV_004_2024-12-01 20:00:00,2024-12-01 20:00:00,DEV_004,64,59,53
DEV_004_2024-12-02 00:00:00,2024-12-02 00:00:00,DEV_004,71,11,49
DEV_004_2024-12-02 04:00:00,2024-12-02 04:00:00,DEV_004,67,17,7
DEV_004_2024-12-02 08:00:00,2024-12-02 08:00:00,DEV_004,16,5,69
DEV_004_2024-12-02 12:00:00,2024-12-02 12:00:00,DEV_004,43,65,6
DEV_004_2024-12-02 16:00:00,2024-12-02 16:00:00,DEV_004,13,41,87
DEV_004_2024-12-02 20:00:00,2024-12-02 20:00:00,DEV_004,23,98,28
DEV_004_2024-12-03 00:00:00,2024-12-03 00:00:00,DEV_004,8,14,4
DEV_004_2024-12-03 04:00:00,2024-12-03 04:00:00,DEV_004,69,4,26
DEV_004_2024-12-03 08:00:00,2024-12-03 08:00:00,DEV_004,35,7,43
DEV_004_2024-12-03 12:00:00,2024-12-03 12:00:00,DEV_004,37,11,23
DEV_004_2024-12-03 16:00:00,2024-12-03 16:00:00,DEV_004,29,22,77
DEV_004_2024-12-03 20:00:00,2024-12-03 20:00:00,DEV_004,91,43,52
DEV_004_2024-12-04 00:00:00,2024-12-04 00:00:00,DEV_004,77,23,4
DEV_004_2024-12-04 04:00:00,2024-12-04 04:00:00,DEV_004,62,33,79
DEV_004_2024-12-04 08:00:00,2024-12-04 08:00:00,DEV_004,40,91,62
DEV_004_2024-12-04 12:00:00,2024-12-04 12:00:00,DEV_004,38,90,46
DEV_004_2024-12-04 16:00:00,2024-12-04 16:00:00,DEV_004,39,12,76
DEV_004_2024-12-04 20:00:00,2024-12-04 20:00:00,DEV_004,49,9,27
DEV_004_2024-12-05 00:00:00,2024-12-05 00:00:00,DEV_004,83,6,40
DEV_004_2024-12-05 04:00:00,2024-12-05 04:00:00,DEV_004,92,97,38
DEV_004_2024-12-05 08:00:00,2024-12-05 08:00:00,DEV_004,61,86,96
DEV_004_2024-12-05 12:00:00,2024-12-05 12:00:00,DEV_004,73,96,31
DEV_004_2024-12-05 16:00:00,2024-12-05 16:00:00,DEV_004,85,83,32
DEV_004_2024-12-05 20:00:00,2024-12-05 20:00:00,DEV_004,85,80,15
DEV_004_2024-12-06 00:00:00,2024-12-06 00:00:00,DEV_004,87,34,91
DEV_004_2024-12-06 04:00:00,2024-12-06 04:00:00,DEV_004,8,27,61
DEV_004_2024-12-06 08:00:00,2024-12-06 08:00:00,DEV_004,4,43,13
DEV_004_2024-12-06 12:00:00,2024-12-06 12:00:00,DEV_004,62,80,23
DEV_004_2024-12-06 16:00:00,2024-12-06 16:00:00,DEV_004,68,97,92
DEV_004_2024-12-06 20:00:00,2024-12-06 20:00:00,DEV_004,17,27,92
DEV_004_2024-12-07 00:00:00,2024-12-07 00:00:00,DEV_004,18,77,16
DEV_004_2024-12-07 04:00:00,2024-12-07 04:00:00,DEV_004,23,81,59
DEV_004_2024-12-07 08:00:00,2024-12-07 08:00:00,DEV_004,8,47,43
DEV_004_2024-12-07 12:00:00,2024-12-07 12:00:00,DEV_004,32,33,90
DEV_004_2024-12-07 16:00:00,2024-12-07 16:00:00,DEV_004,24,14,15
DEV_004_2024-12-07 20:00:00,2024-12-07 20:00:00,DEV_004,34,18,76
DEV_004_2024-12-08 00:00:00,2024-12-08 00:00:00,DEV_004,15,18,6
DEV_004_2024-12-08 04:00:00,2024-12-08 04:00:00,DEV_004,28,83,34
DEV_004_2024-12-08 08:00:00,2024-12-08 08:00:00,DEV_004,20,28,31
DEV_004_2024-12-08 12:00:00,2024-12-08 12:00:00,DEV_004,8,82,47
DEV_004_2024-12-08 16:00:00,2024-12-08 16:00:00,DEV_004,5,81,41
DEV_004_2024-12-08 20:00:00,2024-12-08 20:00:00,DEV_004,41,22,70
DEV_004_2024-12-09 00:00:00,2024-12-09 00:00:00,DEV_004,24,64,20
DEV_004_2024-12-09 04:00:00,2024-12-09 04:00:00,DEV_004,69,33,35
DEV_004_2024-12-09 08:00:00,2024-12-09 08:00:00,DEV_004,23,8,51
DEV_004_2024-12-09 12:00:00,2024-12-09 12:00:00,DEV_004,16,16,44
DEV_004_2024-12-09 16:00:00,2024-12-09 16:00:00,DEV_004,66,52,46
DEV_004_2024-12-09 20:00:00,2024-12-09 20:00:00,DEV_004,25,80,67
DEV_004_2024-12-10 00:00:00,2024-12-10 00:00:00,DEV_004,91,51,15
DEV_004_2024-12-10 04:00:00,2024-12-10 04:00:00,DEV_004,4,95,97
DEV_004_2024-12-10 08:00:00,2024-12-10 08:00:00,DEV_004,1,54,55
DEV_004_2024-12-10 12:00:00,2024-12-10 12:00:00,DEV_004,16,9,1
DEV_004_2024-12-10 16:00:00,2024-12-10 16:00:00,DEV_004,88,41,90
DEV_004_2024-12-10 20:00:00,2024-12-10 20:00:00,DEV_004,84,44,95
DEV_004_2024-12-11 00:00:00,2024-12-11 00:00:00,DEV_004,48,37,14
DEV_004_2024-12-11 04:00:00,2024-12-11 04:00:00,DEV_004,28,17,33
DEV_004_2024-12-11 08:00:00,2024-12-11 08:00:00,DEV_004,92,44,65
DEV_004_2024-12-11 12:00:00,2024-12-11 12:00:00,DEV_004,69,45,37
DEV_004_2024-12-11 16:00:00,2024-12-11 16:00:00,DEV_004,7,92,75
DEV_004_2024-12-11 20:00:00,2024-12-11 20:00:00,DEV_004,68,76,90
DEV_004_2024-12-12 00:00:00,2024-12-12 00:00:00,DEV_004,90,24,78
DEV_004_2024-12-12 04:00:00,2024-12-12 04:00:00,DEV_004,32,62,29
DEV_004_2024-12-12 08:00:00,2024-12-12 08:00:00,DEV_004,41,58,72
DEV_004_2024-12-12 12:00:00,2024-12-12 12:00:00,DEV_004,81,27,45
DEV_004_2024-12-12 16:00:00,2024-12-12 16:00:00,DEV_004,93,75,35
DEV_004_2024-12-12 20:00:00,2024-12-12 20:00:00,DEV_004,45,83,95
DEV_004_2024-12-13 00:00:00,2024-12-13 00:00:00,DEV_004,55,87,49
DEV_004_2024-12-13 04:00:00,2024-12-13 04:00:00,DEV_004,88,85,7
DEV_004_2024-12-13 08:00:00,2024-12-13 08:00:00,DEV_004,51,11,42
DEV_004_2024-12-13 12:00:00,2024-12-13 12:00:00,DEV_004,42,9,36
DEV_004_2024-12-13 16:00:00,2024-12-13 16:00:00,DEV_004,99,42,52
DEV_004_2024-12-13 20:00:00,2024-12-13 20:00:00,DEV_004,46,25,83
DEV_004_2024-12-14 00:00:00,2024-12-14 00:00:00,DEV_004,86,5,80
DEV_004_2024-12-14 04:00:00,2024-12-14 04:00:00,DEV_004,48,3,96
DEV_004_2024-12-14 08:00:00,2024-12-14 08:00:00,DEV_004,82,5,56
DEV_004_2024-12-14 12:00:00,2024-12-14 12:00:00,DEV_004,38,78,43
DEV_004_2024-12-14 16:00:00,2024-12-14 16:00:00,DEV_004,62,11,77
DEV_004_2024-12-14 20:00:00,2024-12-14 20:00:00,DEV_004,4,95,60
DEV_004_2024-12-15 00:00:00,2024-12-15 00:00:00,DEV_004,63,44,4
DEV_004_2024-12-15 04:00:00,2024-12-15 04:00:00,DEV_004,10,29,63
DEV_004_2024-12-15 08:00:00,2024-12-15 08:00:00,DEV_004,50,99,13
DEV_004_2024-12-15 12:00:00,2024-12-15 12:00:00,DEV_004,16,45,86
DEV_004_2024-12-15 16:00:00,2024-12-15 16:00:00,DEV_004,59,13,54
DEV_004_2024-12-15 20:00:00,2024-12-15 20:00:00,DEV_004,41,54,30
DEV_004_2024-12-16 00:00:00,2024-12-16 00:00:00,DEV_004,21,43,81
DEV_004_2024-12-16 04:00:00,2024-12-16 04:00:00,DEV_004,44,34,96
DEV_004_2024-12-16 08:00:00,2024-12-16 08:00:00,DEV_004,64,75,57
DEV_004_2024-12-16 12:00:00,2024-12-16 12:00:00,DEV_004,8,93,46
DEV_004_2024-12-16 16:00:00,2024-12-16 16:00:00,DEV_004,16,34,44
DEV_004_2024-12-16 20:00:00,2024-12-16 20:00:00,DEV_004,74,47,24
DEV_004_2024-12-17 00:00:00,2024-12-17 00:00:00,DEV_004,38,14,74
DEV_004_2024-12-17 04:00:00,2024-12-17 04:00:00,DEV_004,12,10,21
DEV_004_2024-12-17 08:00:00,2024-12-17 08:00:00,DEV_004,10,57,18
DEV_004_2024-12-17 12:00:00,2024-12-17 12:00:00,DEV_004,3,67,72
DEV_004_2024-12-17 16:00:00,2024-12-17 16:00:00,DEV_004,97,53,18
DEV_004_2024-12-17 20:00:00,2024-12-17 20:00:00,DEV_004,62,78,8
DEV_004_2024-12-18 00:00:00,2024-12-18 00:00:00,DEV_004,19,17,42
DEV_004_2024-12-18 04:00:00,2024-12-18 04:00:00,DEV_004,90,75,66
DEV_004_2024-12-18 08:00:00,2024-12-18 08:00:00,DEV_004,62,12,16
DEV_004_2024-12-18 12:00:00,2024-12-18 12:00:00,DEV_004,31,16,36
DEV_004_2024-12-18 16:00:00,2024-12-18 16:00:00,DEV_004,32,14,59
DEV_004_2024-12-18 20:00:00,2024-12-18 20:00:00,DEV_004,74,59,30
DEV_004_2024-12-19 00:00:00,2024-12-19 00:00:00,DEV_004,4,68,80
DEV_004_2024-12-19 04:00:00,2024-12-19 04:00:00,DEV_004,73,22,43
DEV_004_2024-12-19 08:00:00,2024-12-19 08:00:00,DEV_004,57,32,96
DEV_004_2024-12-19 12:00:00,2024-12-19 12:00:00,DEV_004,62,60,8
DEV_004_2024-12-19 16:00:00,2024-12-19 16:00:00,DEV_004,53,43,10
DEV_004_2024-12-19 20:00:00,2024-12-19 20:00:00,DEV_004,64,61,34
DEV_004_2024-12-20 00:00:00,2024-12-20 00:00:00,DEV_004,24,6,12
DEV_004_2024-12-20 04:00:00,2024-12-20 04:00:00,DEV_004,20,45,13
DEV_004_2024-12-20 08:00:00,2024-12-20 08:00:00,DEV_004,12,11,80
DEV_004_2024-12-20 12:00:00,2024-12-20 12:00:00,DEV_004,71,30,21
DEV_004_2024-12-20 16:00:00,2024-12-20 16:00:00,DEV_004,30,70,7
DEV_004_2024-12-20 20:00:00,2024-12-20 20:00:00,DEV_004,44,54,2
DEV_004_2024-12-21 00:00:00,2024-12-21 00:00:00,DEV_004,27,18,84
DEV_004_2024-12-21 04:00:00,2024-12-21 04:00:00,DEV_004,33,81,67
DEV_004_2024-12-21 08:00:00,2024-12-21 08:00:00,DEV_004,20,96,13
DEV_004_2024-12-21 12:00:00,2024-12-21 12:00:00,DEV_004,41,40,17
DEV_004_2024-12-21 16:00:00,2024-12-21 16:00:00,DEV_004,86,79,79
DEV_004_2024-12-21 20:00:00,2024-12-21 20:00:00,DEV_004,12,8,86
DEV_004_2024-12-22 00:00:00,2024-12-22 00:00:00,DEV_004,93,12,36
DEV_004_2024-12-22 04:00:00,2024-12-22 04:00:00,DEV_004,9,16,89
DEV_004_2024-12-22 08:00:00,2024-12-22 08:00:00,DEV_004,14,34,90
DEV_004_2024-12-22 12:00:00,2024-12-22 12:00:00,DEV_004,94,88,52
DEV_004_2024-12-22 16:00:00,2024-12-22 16:00:00,DEV_004,84,82,45
DEV_004_2024-12-22 20:00:00,2024-12-22 20:00:00,DEV_004,82,47,85
DEV_004_2024-12-23 00:00:00,2024-12-23 00:00:00,DEV_004,19,65,39
DEV_004_2024-12-23 04:00:00,2024-12-23 04:00:00,DEV_004,10,1,61
DEV_004_2024-12-23 08:00:00,2024-12-23 08:00:00,DEV_004,72,29,28
DEV_004_2024-12-23 12:00:00,2024-12-23 12:00:00,DEV_004,42,30,32
DEV_004_2024-12-23 16:00:00,2024-12-23 16:00:00,DEV_004,50,57,5
DEV_004_2024-12-23 20:00:00,2024-12-23 20:00:00,DEV_004,49,85,32
DEV_004_2024-12-24 00:00:00,2024-12-24 00:00:00,DEV_004,73,52,34
DEV_004_2024-12-24 04:00:00,2024-12-24 04:00:00,DEV_004,7,51,51
DEV_004_2024-12-24 08:00:00,2024-12-24 08:00:00,DEV_004,86,47,35
DEV_004_2024-12-24 12:00:00,2024-12-24 12:00:00,DEV_004,36,12,94
DEV_004_2024-12-24 16:00:00,2024-12-24 16:00:00,DEV_004,5,71,45
DEV_004_2024-12-24 20:00:00,2024-12-24 20:00:00,DEV_004,63,66,94
DEV_004_2024-12-25 00:00:00,2024-12-25 00:00:00,DEV_004,21,37,74
DEV_004_2024-12-25 04:00:00,2024-12-25 04:00:00,DEV_004,26,85,74
DEV_004_2024-12-25 08:00:00,2024-12-25 08:00:00,DEV_004,34,69,49
DEV_004_2024-12-25 12:00:00,2024-12-25 12:00:00,DEV_004,58,1,84
DEV_004_2024-12-25 16:00:00,2024-12-25 16:00:00,DEV_004,82,99,43
DEV_004_2024-12-25 20:00:00,2024-12-25 20:00:00,DEV_004,25,34,37
DEV_004_2024-12-26 00:00:00,2024-12-26 00:00:00,DEV_004,44,62,82
DEV_004_2024-12-26 04:00:00,2024-12-26 04:00:00,DEV_004,95,40,76
DEV_004_2024-12-26 08:00:00,2024-12-26 08:00:00,DEV_004,8,23,96
DEV_004_2024-12-26 12:00:00,2024-12-26 12:00:00,DEV_004,86,41,97
DEV_004_2024-12-26 16:00:00,2024-12-26 16:00:00,DEV_004,33,3,75
DEV_004_2024-12-26 20:00:00,2024-12-26 20:00:00,DEV_004,12,90,73
DEV_004_2024-12-27 00:00:00,2024-12-27 00:00:00,DEV_004,9,55,13
DEV_004_2024-12-27 04:00:00,2024-12-27 04:00:00,DEV_004,15,87,42
DEV_004_2024-12-27 08:00:00,2024-12-27 08:00:00,DEV_004,42,25,40
DEV_004_2024-12-27 12:00:00,2024-12-27 12:00:00,DEV_004,94,53,62
DEV_004_2024-12-27 16:00:00,2024-12-27 16:00:00,DEV_004,89,87,22
DEV_004_2024-12-27 20:00:00,2024-12-27 20:00:00,DEV_004,79,63,53
DEV_004_2024-12-28 00:00:00,2024-12-28 00:00:00,DEV_004,3,78,11
DEV_004_2024-12-28 04:00:00,2024-12-28 04:00:00,DEV_004,64,66,38
DEV_004_2024-12-28 08:00:00,2024-12-28 08:00:00,DEV_004,11,32,54
DEV_004_2024-12-28 12:00:00,2024-12-28 12:00:00,DEV_004,87,9,87
DEV_004_2024-12-28 16:00:00,2024-12-28 16:00:00,DEV_004,33,33,64
DEV_004_2024-12-28 20:00:00,2024-12-28 20:00:00,DEV_004,3,88,31
DEV_004_2024-12-29 00:00:00,2024-12-29 00:00:00,DEV_004,63,51,75
DEV_004_2024-12-29 04:00:00,2024-12-29 04:00:00,DEV_004,87,51,5
DEV_004_2024-12-29 08:00:00,2024-12-29 08:00:00,DEV_004,45,82,3
DEV_004_2024-12-29 12:00:00,2024-12-29 12:00:00,DEV_004,64,33,94
DEV_004_2024-12-29 16:00:00,2024-12-29 16:00:00,DEV_004,44,60,51
