sn,createdts,upload_data,download_data,signal_strength,legacy_devices,stationary_mobile,downlink_phy_rate,max_downlink_phy_rate,uplink_phy_rate,max_uplink_phy_rate,num_clients_connected,son_status,upload_speed,download_speed,latency,channel_switches,wifi_association,son_steer_success_status
DEV_007,2024-11-13 08:00:00,11,20,98,No,Mobile,51,64,55,86,63,72,98,65,4,1,None,None
DEV_007,2024-11-14 04:00:00,27,36,90,No,Mobile,63,14,86,32,85,25,92,57,6,1,None,None
DEV_007,2024-11-15 00:00:00,14,80,3,No,Mobile,69,70,95,68,84,7,18,94,12,1,None,None
DEV_007,2024-11-15 20:00:00,2,83,67,No,Mobile,73,95,76,12,95,12,24,79,21,1,None,None
DEV_007,2024-11-16 16:00:00,59,70,79,No,Mobile,85,16,55,24,21,28,44,92,91,1,None,None
DEV_007,2024-11-17 12:00:00,53,61,45,No,Mobile,30,91,1,33,19,45,5,36,64,1,None,None
DEV_007,2024-11-18 08:00:00,64,98,79,No,Mobile,77,49,86,26,59,93,77,72,84,1,None,None
DEV_007,2024-11-19 04:00:00,36,25,28,No,Mobile,35,13,79,60,2,68,26,1,80,1,None,None
DEV_007,2024-11-20 00:00:00,30,84,1,No,Mobile,57,81,59,26,13,81,55,58,70,1,None,None
DEV_007,2024-11-20 20:00:00,53,72,58,No,Mobile,13,76,77,53,55,91,80,92,90,1,None,None
DEV_007,2024-11-21 16:00:00,61,85,49,No,Mobile,27,65,9,58,99,46,42,74,21,1,None,None
DEV_007,2024-11-22 12:00:00,11,58,10,No,Mobile,88,84,18,87,90,18,83,90,91,1,None,None
DEV_007,2024-11-23 08:00:00,73,31,94,No,Mobile,16,12,54,9,31,33,36,59,6,1,None,None
DEV_007,2024-11-24 04:00:00,7,77,68,No,Mobile,63,46,91,96,3,1,92,2,31,1,None,None
DEV_007,2024-11-25 00:00:00,6,13,53,Yes,Mobile,31,3,8,71,60,92,81,55,48,1,None,None
DEV_007,2024-11-25 20:00:00,41,35,85,No,Mobile,17,26,63,74,54,78,61,36,16,1,None,None
DEV_007,2024-11-26 16:00:00,57,65,38,No,Mobile,86,10,46,27,47,7,86,71,68,1,None,None
DEV_007,2024-11-27 12:00:00,28,13,57,No,Mobile,99,24,9,7,1,72,83,52,48,1,None,None
DEV_007,2024-11-28 08:00:00,40,4,43,No,Mobile,81,65,2,82,77,27,13,22,84,1,None,None
DEV_007,2024-11-29 04:00:00,37,70,8,No,Mobile,76,47,67,54,48,81,74,39,46,1,None,None
DEV_007,2024-11-30 00:00:00,22,31,30,No,Mobile,95,51,32,43,5,92,82,56,83,1,None,None
DEV_007,2024-11-30 20:00:00,3,74,15,No,Mobile,67,77,62,88,66,87,81,16,69,1,None,None
DEV_007,2024-12-01 16:00:00,77,73,13,No,Mobile,97,48,87,94,4,95,75,3,40,1,None,None
DEV_007,2024-12-02 12:00:00,14,85,3,No,Mobile,7,17,68,58,82,49,65,77,57,1,None,None
DEV_007,2024-12-03 08:00:00,78,54,68,No,Mobile,8,9,95,3,95,27,73,5,20,1,None,None
DEV_007,2024-12-04 04:00:00,80,5,9,No,Mobile,70,79,82,69,31,64,3,38,24,1,None,None
DEV_007,2024-12-05 00:00:00,71,34,70,No,Mobile,1,79,77,21,19,83,81,5,98,1,None,None
DEV_007,2024-12-05 20:00:00,68,89,46,No,Mobile,3,7,54,11,80,5,18,70,78,1,None,None
DEV_007,2024-12-06 16:00:00,71,13,11,No,Mobile,15,87,83,8,84,6,64,73,86,1,None,None
DEV_007,2024-12-07 12:00:00,33,32,91,No,Mobile,47,43,81,81,67,7,31,69,2,1,None,None
DEV_007,2024-12-08 08:00:00,19,22,28,No,Mobile,41,43,69,73,68,97,66,31,61,1,None,None
DEV_007,2024-12-10 00:00:00,35,28,50,No,Mobile,99,39,80,10,55,80,69,54,88,1,None,None
DEV_007,2024-12-10 20:00:00,8,19,11,No,Mobile,57,69,59,28,37,26,45,72,1,1,None,None
DEV_007,2024-12-11 16:00:00,91,78,35,No,Mobile,33,51,12,68,13,30,32,64,85,1,None,None
DEV_007,2024-12-12 12:00:00,1,13,6,No,Mobile,13,78,72,67,12,57,81,27,33,1,None,None
DEV_007,2024-12-13 08:00:00,25,67,48,No,Mobile,55,75,85,96,95,64,1,80,48,1,None,None
DEV_007,2024-12-14 04:00:00,20,21,74,No,Mobile,44,32,64,37,74,53,25,63,19,1,None,None
DEV_007,2024-12-15 00:00:00,29,25,41,No,Mobile,11,96,38,82,43,44,8,23,5,1,None,None
DEV_007,2024-12-15 20:00:00,93,22,69,No,Mobile,17,18,45,54,30,73,94,60,2,1,None,None
DEV_007,2024-12-16 16:00:00,40,70,88,No,Mobile,22,14,25,84,75,35,51,79,45,1,None,None
DEV_007,2024-12-17 12:00:00,77,94,49,No,Mobile,9,34,76,50,23,39,22,4,35,1,None,None
DEV_007,2024-12-18 08:00:00,42,13,68,No,Mobile,60,84,68,41,50,76,71,70,86,1,None,None
DEV_007,2024-12-19 04:00:00,94,87,88,No,Mobile,6,98,19,23,50,55,69,3,95,1,None,None
DEV_007,2024-12-20 00:00:00,22,33,58,No,Mobile,82,30,63,67,90,86,25,17,81,1,None,None
DEV_007,2024-12-20 20:00:00,12,56,23,No,Mobile,89,93,33,18,19,2,98,74,95,1,Disassociation,None
DEV_007,2024-12-21 16:00:00,35,62,95,No,Mobile,59,44,54,89,88,90,37,29,75,1,None,None
DEV_007,2024-12-22 12:00:00,9,88,45,No,Mobile,24,78,72,91,9,35,63,70,66,1,None,None
DEV_007,2024-12-23 08:00:00,40,49,19,No,Mobile,49,38,82,62,28,9,80,76,16,1,None,None
DEV_007,2024-12-24 04:00:00,70,54,97,No,Mobile,61,44,1,63,10,46,46,55,77,1,None,None
DEV_007,2024-12-25 00:00:00,22,48,80,No,Mobile,28,78,68,24,91,70,10,72,32,1,None,None
DEV_007,2024-12-25 20:00:00,62,2,68,No,Mobile,2,62,11,17,14,41,34,71,83,1,None,None
DEV_007,2024-12-26 16:00:00,46,58,32,No,Mobile,95,8,89,11,57,73,91,57,75,1,None,None
DEV_007,2024-12-27 12:00:00,70,46,72,No,Mobile,75,26,29,2,40,28,4,64,81,1,None,None
DEV_007,2024-12-28 08:00:00,5,35,91,No,Mobile,90,57,31,77,89,87,47,11,99,1,None,None
DEV_007,2024-12-29 04:00:00,69,48,28,No,Mobile,41,76,58,41,7,38,74,76,28,1,None,None
DEV_008,2024-09-01 00:00:00,80,47,41,No,Mobile,69,55,21,80,15,68,71,48,6,1,None,None
DEV_008,2024-09-01 20:00:00,99,42,27,No,Mobile,5,76,98,75,7,29,41,93,35,1,None,None
DEV_008,2024-09-02 16:00:00,97,10,53,No,Mobile,11,56,79,89,8,19,55,69,40,1,None,None
DEV_008,2024-09-03 12:00:00,55,13,7,No,Mobile,24,13,19,67,34,13,12,58,86,1,None,None
DEV_008,2024-09-04 08:00:00,69,97,49,No,Mobile,50,46,1,91,83,29,64,24,18,1,None,None
DEV_008,2024-09-05 04:00:00,74,98,17,No,Mobile,27,23,91,74,35,10,43,37,25,1,None,None
DEV_008,2024-09-06 00:00:00,18,33,80,No,Mobile,57,85,66,51,77,82,51,77,26,1,None,None
DEV_008,2024-09-06 20:00:00,4,57,79,No,Mobile,99,6,54,64,4,7,14,63,9,1,None,None
DEV_008,2024-09-07 16:00:00,57,91,90,No,Mobile,36,21,18,17,60,64,28,93,46,1,None,None
DEV_008,2024-09-08 12:00:00,65,53,82,No,Mobile,56,59,63,70,17,36,84,4,64,1,None,None
DEV_008,2024-09-09 08:00:00,23,92,68,No,Mobile,3,41,53,57,47,61,20,78,45,1,None,None
DEV_008,2024-09-10 04:00:00,71,31,99,No,Mobile,72,29,38,79,89,53,50,66,36,1,None,None
DEV_008,2024-09-11 00:00:00,82,6,80,No,Mobile,83,61,95,81,71,38,92,15,7,1,None,None
DEV_008,2024-09-11 20:00:00,45,64,62,No,Mobile,9,78,89,14,96,49,11,57,28,1,None,None
DEV_008,2024-09-12 16:00:00,78,72,5,No,Mobile,7,65,8,68,48,85,91,82,86,1,None,None
DEV_008,2024-09-13 12:00:00,48,74,99,No,Mobile,49,7,85,48,50,70,46,87,6,1,None,None
DEV_008,2024-09-14 08:00:00,21,37,57,No,Mobile,47,81,31,38,35,66,71,53,39,1,None,None
DEV_008,2024-09-15 04:00:00,26,11,41,No,Mobile,32,19,93,86,32,34,75,96,21,1,None,None
DEV_008,2024-09-16 00:00:00,10,72,94,No,Mobile,82,21,8,62,18,63,44,17,86,1,None,None
DEV_008,2024-09-16 20:00:00,70,27,94,No,Mobile,96,41,24,28,89,92,34,43,84,1,None,None
DEV_008,2024-09-17 16:00:00,76,15,15,No,Mobile,20,81,42,93,38,32,87,11,85,1,None,None
DEV_008,2024-09-18 12:00:00,98,59,37,No,Mobile,38,45,22,76,97,97,23,64,42,1,None,None
DEV_008,2024-09-19 08:00:00,36,57,74,No,Mobile,87,45,62,17,31,63,10,92,73,1,None,None
DEV_008,2024-09-20 04:00:00,88,35,48,No,Mobile,26,29,59,15,15,26,75,12,60,1,None,None
DEV_008,2024-09-21 00:00:00,22,28,47,No,Mobile,4,84,91,1,97,72,2,31,95,1,None,None
DEV_008,2024-09-21 20:00:00,50,80,82,No,Mobile,68,69,6,51,44,26,77,64,66,1,None,None
DEV_008,2024-09-22 16:00:00,26,4,93,No,Mobile,96,49,90,82,84,15,81,71,35,1,None,None
DEV_008,2024-09-23 12:00:00,41,81,69,No,Mobile,67,94,3,33,50,33,99,61,90,1,None,None
DEV_008,2024-09-24 08:00:00,81,11,13,No,Mobile,70,2,22,46,58,42,13,36,37,1,None,None
DEV_008,2024-09-25 04:00:00,84,60,52,No,Mobile,20,74,1,30,38,42,57,77,66,1,None,None
DEV_008,2024-09-26 00:00:00,22,4,23,No,Mobile,29,47,92,53,13,13,42,90,46,1,None,None
DEV_008,2024-09-26 20:00:00,39,66,16,No,Mobile,96,36,85,45,76,79,95,29,52,1,None,None
DEV_008,2024-09-27 16:00:00,86,50,59,No,Mobile,40,76,40,29,85,95,41,60,22,1,None,None
DEV_008,2024-09-28 12:00:00,80,97,56,Yes,Mobile,80,46,29,91,63,78,5,25,83,1,None,None
DEV_008,2024-09-29 08:00:00,12,82,53,No,Mobile,93,28,35,69,4,5,48,13,31,1,None,None
DEV_008,2024-09-30 04:00:00,68,21,89,No,Mobile,20,43,86,32,17,3,96,64,82,1,None,None
DEV_008,2024-10-01 00:00:00,56,4,34,No,Mobile,78,41,45,65,75,12,67,69,33,1,None,None
DEV_008,2024-10-01 20:00:00,45,86,64,No,Mobile,96,69,74,82,11,96,10,19,56,1,None,None
DEV_008,2024-10-02 16:00:00,80,91,80,No,Mobile,36,31,4,21,93,98,2,80,76,1,None,None
DEV_008,2024-10-03 12:00:00,50,36,87,No,Mobile,12,95,87,39,6,5,86,26,30,1,None,None
DEV_008,2024-10-04 08:00:00,10,39,55,No,Mobile,50,56,37,59,6,49,80,97,94,1,None,None
DEV_008,2024-10-05 04:00:00,53,97,45,No,Mobile,40,78,48,90,36,31,59,93,43,1,None,None
DEV_008,2024-10-06 00:00:00,72,58,92,No,Mobile,39,61,75,87,50,20,39,57,34,1,None,None
DEV_008,2024-10-06 20:00:00,83,3,68,No,Mobile,79,30,1,97,37,82,94,6,1,1,None,None
DEV_008,2024-10-07 16:00:00,74,83,59,No,Mobile,20,11,96,32,12,55,70,30,71,1,None,None
DEV_008,2024-10-08 12:00:00,47,37,69,No,Mobile,84,31,93,99,12,39,17,88,45,1,None,None
DEV_008,2024-10-09 08:00:00,3,82,66,No,Mobile,49,36,85,31,11,52,91,71,99,1,None,None
DEV_008,2024-10-10 04:00:00,91,32,29,No,Mobile,64,3,4,65,51,7,90,50,16,1,None,None
DEV_008,2024-10-11 00:00:00,32,85,68,No,Mobile,84,81,42,66,7,60,89,40,24,1,None,None
DEV_008,2024-10-11 20:00:00,63,5,76,No,Mobile,76,63,30,70,23,35,10,28,94,1,None,None
DEV_008,2024-10-12 16:00:00,74,71,58,Yes,Mobile,12,47,83,91,44,48,34,99,62,1,None,None
DEV_008,2024-10-13 12:00:00,7,23,56,No,Mobile,70,63,74,24,46,22,53,14,51,1,None,None
DEV_008,2024-10-14 08:00:00,98,71,42,No,Mobile,3,11,86,11,93,38,32,86,79,1,None,None
DEV_008,2024-10-15 04:00:00,61,57,79,No,Mobile,63,58,87,34,73,6,23,47,21,1,None,None
DEV_008,2024-10-16 00:00:00,44,27,28,No,Mobile,47,72,39,68,5,23,26,95,13,1,None,None
DEV_008,2024-10-16 20:00:00,44,13,76,No,Mobile,19,28,66,90,7,33,97,68,66,1,None,None
DEV_008,2024-10-17 16:00:00,65,96,89,Yes,Mobile,80,66,28,9,61,79,63,72,13,1,None,None
DEV_008,2024-10-18 12:00:00,69,55,83,No,Mobile,3,14,59,98,40,2,60,36,30,1,None,None
DEV_008,2024-10-19 08:00:00,72,19,93,No,Mobile,43,43,52,2,7,18,74,17,41,1,None,None
DEV_008,2024-10-20 04:00:00,51,43,90,No,Mobile,72,31,96,76,30,13,51,99,24,1,None,None
DEV_008,2024-10-21 00:00:00,5,87,77,No,Mobile,6,6,65,32,58,41,34,48,72,1,None,None
DEV_008,2024-10-21 20:00:00,16,6,25,No,Mobile,51,75,51,47,42,38,46,59,45,1,None,None
DEV_008,2024-10-22 16:00:00,99,81,45,No,Mobile,13,85,49,60,49,48,1,4,73,1,None,None
DEV_008,2024-10-23 12:00:00,4,61,58,No,Mobile,77,69,94,81,13,74,33,61,48,1,None,None
DEV_008,2024-10-24 08:00:00,11,24,32,No,Mobile,83,66,63,85,52,73,98,95,97,1,None,None
DEV_008,2024-10-25 04:00:00,37,80,83,No,Mobile,50,27,63,39,11,96,67,74,35,1,None,None
DEV_008,2024-10-26 00:00:00,50,33,99,No,Mobile,45,99,19,13,98,33,48,68,86,1,None,None
DEV_008,2024-10-26 20:00:00,10,4,82,No,Mobile,56,82,1,78,51,23,90,81,36,1,None,None
DEV_008,2024-10-27 16:00:00,81,6,81,No,Mobile,89,7,97,10,56,27,59,74,20,1,None,None
DEV_008,2024-10-28 12:00:00,83,17,41,No,Mobile,70,51,62,33,80,12,92,3,48,1,None,None
DEV_008,2024-10-29 08:00:00,43,28,69,No,Mobile,41,44,51,98,96,74,13,90,6,1,None,None
DEV_008,2024-10-30 04:00:00,66,13,85,No,Mobile,82,62,29,8,67,81,21,84,74,1,None,None
DEV_008,2024-10-31 00:00:00,41,91,97,No,Mobile,38,90,81,74,82,33,24,87,74,1,None,None
DEV_008,2024-10-31 20:00:00,32,70,57,No,Mobile,22,35,3,22,96,68,86,41,41,1,None,None
DEV_008,2024-11-01 16:00:00,48,48,55,No,Mobile,86,36,77,70,45,39,73,82,40,1,None,None
DEV_008,2024-11-02 12:00:00,50,45,95,No,Mobile,39,65,34,30,89,35,81,81,84,1,None,None
DEV_008,2024-11-03 08:00:00,68,95,73,No,Mobile,38,57,79,51,49,92,31,20,71,1,None,None
DEV_008,2024-11-04 04:00:00,33,31,30,No,Mobile,40,65,36,62,47,66,86,1,68,1,None,None
DEV_008,2024-11-05 00:00:00,85,47,53,No,Mobile,25,39,8,54,26,52,88,3,56,1,None,None
DEV_008,2024-11-05 20:00:00,57,51,37,No,Mobile,78,20,47,62,23,35,18,77,92,1,None,None
DEV_008,2024-11-06 16:00:00,64,86,74,No,Mobile,43,14,83,8,17,67,85,80,28,1,None,None
DEV_008,2024-11-07 12:00:00,45,92,29,No,Mobile,83,27,82,69,30,41,96,99,85,1,None,None
DEV_008,2024-11-08 08:00:00,59,48,49,No,Mobile,31,6,29,4,49,72,70,85,13,1,None,None
DEV_008,2024-11-09 04:00:00,27,9,68,No,Mobile,8,83,44,22,51,19,89,76,41,1,None,None
DEV_008,2024-11-10 00:00:00,59,30,51,No,Mobile,3,67,19,13,54,2,52,82,35,1,None,None
DEV_008,2024-11-10 20:00:00,25,10,74,No,Mobile,38,92,94,35,40,6,59,15,21,1,None,None
DEV_008,2024-11-11 16:00:00,26,37,14,No,Mobile,77,53,28,89,10,90,89,46,8,1,None,None
DEV_008,2024-11-12 12:00:00,31,17,25,No,Mobile,84,74,48,17,75,3,31,36,56,1,None,None
DEV_008,2024-11-13 08:00:00,45,3,56,No,Mobile,28,87,66,29,16,9,88,43,16,1,None,None
DEV_008,2024-11-14 04:00:00,40,21,12,No,Mobile,36,13,49,51,17,13,65,2,44,1,None,None
DEV_008,2024-11-15 00:00:00,68,64,41,No,Mobile,29,58,43,97,48,78,25,65,34,1,None,None
DEV_008,2024-11-15 20:00:00,59,29,23,No,Mobile,44,82,54,96,45,85,80,30,50,1,None,None
DEV_008,2024-11-16 16:00:00,56,34,93,No,Mobile,61,85,59,74,6,18,35,74,34,1,None,None
DEV_008,2024-11-17 12:00:00,77,65,75,No,Mobile,91,10,65,79,95,94,92,1,48,1,None,None
DEV_008,2024-11-18 08:00:00,29,86,64,No,Mobile,64,98,55,79,61,36,48,26,79,1,None,None
DEV_008,2024-11-19 04:00:00,98,34,71,No,Mobile,4,75,98,19,66,12,90,18,82,1,None,None
DEV_008,2024-11-20 00:00:00,86,47,18,No,Mobile,98,54,35,59,72,33,71,69,65,1,None,None
DEV_008,2024-11-20 20:00:00,91,87,80,No,Mobile,43,87,89,7,26,26,16,80,93,1,None,None
DEV_008,2024-11-21 16:00:00,69,73,32,No,Mobile,47,89,22,4,14,51,49,10,97,1,None,None
DEV_008,2024-11-22 12:00:00,60,42,62,No,Mobile,75,6,49,72,91,36,60,6,37,1,None,None
DEV_008,2024-11-23 08:00:00,57,29,80,No,Mobile,62,87,29,37,74,29,23,70,50,1,None,None
DEV_008,2024-11-24 04:00:00,85,56,66,No,Mobile,54,1,13,80,74,98,78,33,38,1,None,None
DEV_008,2024-11-25 00:00:00,36,7,96,No,Mobile,34,99,56,37,47,67,94,66,29,1,None,None
DEV_008,2024-11-25 20:00:00,83,36,50,No,Mobile,68,99,14,39,16,97,24,7,27,1,None,None
DEV_008,2024-11-26 16:00:00,21,93,43,No,Mobile,46,48,89,69,16,18,78,54,22,1,None,None
DEV_008,2024-11-27 12:00:00,8,3,78,No,Mobile,11,48,12,51,61,42,35,77,93,1,None,None
DEV_008,2024-11-28 08:00:00,71,58,83,No,Mobile,85,25,12,18,79,44,4,92,45,1,None,None
DEV_008,2024-11-29 04:00:00,46,90,71,No,Mobile,37,87,2,67,95,97,53,50,42,1,None,None
DEV_008,2024-11-30 00:00:00,51,25,74,No,Mobile,15,42,99,21,25,53,55,85,47,1,None,None
DEV_008,2024-11-30 20:00:00,19,73,52,No,Mobile,57,52,13,76,3,75,8,83,14,1,None,None
DEV_008,2024-12-01 16:00:00,27,82,63,No,Mobile,44,58,39,68,43,78,16,70,45,1,None,None
DEV_008,2024-12-02 12:00:00,53,49,77,Yes,Mobile,88,18,43,33,51,3,73,28,30,1,Disassociation,None
DEV_008,2024-12-03 08:00:00,53,55,30,No,Mobile,51,83,85,9,28,18,93,99,73,1,None,None
DEV_008,2024-12-04 04:00:00,8,92,52,No,Mobile,99,74,68,62,64,32,98,62,32,1,None,None
DEV_008,2024-12-05 00:00:00,11,26,41,No,Mobile,24,63,84,6,49,20,54,66,67,1,None,None
DEV_008,2024-12-05 20:00:00,95,1,58,No,Mobile,39,11,69,55,9,52,25,45,41,1,None,None
DEV_008,2024-12-06 16:00:00,27,88,87,No,Mobile,12,10,58,71,17,16,40,11,5,1,None,None
DEV_008,2024-12-07 12:00:00,39,40,66,No,Mobile,23,36,75,1,90,9,86,47,26,1,None,None
DEV_008,2024-12-08 08:00:00,51,68,56,No,Mobile,94,58,14,85,76,52,9,37,76,1,None,None
DEV_008,2024-12-09 04:00:00,93,3,89,No,Mobile,82,81,11,3,70,9,50,40,32,1,None,None
DEV_008,2024-12-10 00:00:00,88,10,84,No,Mobile,22,53,25,53,12,43,32,70,70,1,None,None
DEV_008,2024-12-10 20:00:00,84,37,47,No,Mobile,97,14,64,39,73,6,80,89,8,1,None,None
DEV_008,2024-12-11 16:00:00,92,84,2,No,Mobile,62,62,70,15,67,67,54,93,42,1,None,None
DEV_008,2024-12-12 12:00:00,61,34,48,No,Mobile,21,77,49,2,23,44,77,89,25,1,None,None
DEV_008,2024-12-13 08:00:00,22,67,47,No,Mobile,38,33,77,49,85,30,24,52,61,1,None,None
DEV_008,2024-12-14 04:00:00,58,51,3,No,Mobile,49,49,8,23,61,69,3,15,40,1,None,None
DEV_008,2024-12-15 00:00:00,69,69,50,No,Mobile,26,90,10,49,21,88,7,41,54,1,None,None
DEV_008,2024-12-15 20:00:00,45,46,65,No,Mobile,64,64,34,68,23,34,99,56,44,1,None,None
DEV_008,2024-12-16 16:00:00,7,73,26,No,Mobile,82,74,50,40,31,12,18,72,15,1,None,None
DEV_008,2024-12-17 12:00:00,86,72,16,No,Mobile,25,3,94,45,88,97,59,26,52,1,None,None
DEV_008,2024-12-18 08:00:00,41,72,98,No,Mobile,80,49,81,25,1,5,3,93,45,1,None,None
DEV_008,2024-12-19 04:00:00,18,38,57,No,Mobile,22,45,55,39,66,45,21,78,67,1,None,None
DEV_008,2024-12-20 00:00:00,10,9,22,No,Mobile,49,77,80,61,43,16,84,30,40,1,None,None
DEV_008,2024-12-20 20:00:00,30,33,8,No,Mobile,69,14,97,61,91,76,4,96,49,1,None,None
DEV_008,2024-12-21 16:00:00,46,34,56,No,Mobile,81,57,35,17,17,2,94,20,70,1,None,None
DEV_008,2024-12-22 12:00:00,33,18,93,No,Mobile,22,50,14,42,87,90,9,54,84,1,None,None
DEV_008,2024-12-23 08:00:00,80,97,74,No,Mobile,87,73,66,7,89,83,59,69,65,1,None,None
DEV_008,2024-12-24 04:00:00,25,17,71,No,Mobile,92,34,49,27,5,83,81,81,17,1,None,None
DEV_008,2024-12-25 00:00:00,77,56,19,No,Mobile,21,3,74,69,2,34,49,2,94,1,None,None
DEV_008,2024-12-25 20:00:00,79,77,92,No,Mobile,6,27,13,80,46,9,28,37,99,1,None,None
DEV_008,2024-12-26 16:00:00,13,22,84,No,Mobile,42,76,93,37,25,31,74,42,38,1,None,None
DEV_008,2024-12-27 12:00:00,4,65,18,No,Mobile,37,84,30,98,80,70,55,29,78,1,None,None
DEV_008,2024-12-28 08:00:00,59,93,80,No,Mobile,31,92,35,80,2,70,91,77,84,1,None,None
DEV_008,2024-12-29 04:00:00,83,94,50,No,Mobile,42,31,13,5,69,62,11,80,16,1,None,None
DEV_009,2024-09-01 00:00:00,45,52,53,No,Mobile,47,12,20,26,87,72,74,77,68,1,None,None
DEV_009,2024-09-01 12:00:00,60,71,80,No,Mobile,6,95,35,14,65,50,57,10,99,1,None,None
DEV_009,2024-09-02 00:00:00,51,19,56,Yes,Mobile,46,96,1,62,25,75,59,21,75,1,None,None
DEV_009,2024-09-02 12:00:00,69,11,19,No,Mobile,47,69,72,91,48,10,3,20,53,1,None,None
DEV_009,2024-09-03 00:00:00,11,85,30,No,Mobile,94,49,20,19,53,95,67,27,96,1,None,None
DEV_009,2024-09-03 12:00:00,29,25,2,No,Mobile,35,12,91,84,92,56,99,89,43,1,None,None
DEV_009,2024-09-04 00:00:00,54,36,5,No,Mobile,41,60,10,14,29,18,92,31,93,1,None,None
DEV_009,2024-09-04 12:00:00,21,56,30,No,Mobile,11,88,88,84,33,61,85,43,12,1,None,None
DEV_009,2024-09-05 00:00:00,58,26,2,No,Mobile,86,86,47,24,19,25,13,48,73,1,None,None
DEV_009,2024-09-05 12:00:00,10,98,10,No,Mobile,6,81,71,77,67,73,94,60,31,1,None,None
DEV_009,2024-09-06 00:00:00,75,53,91,No,Mobile,32,22,77,41,90,8,84,76,31,1,None,None
DEV_009,2024-09-06 12:00:00,19,23,90,No,Mobile,8,59,79,60,35,56,73,40,25,1,None,None
DEV_009,2024-09-07 00:00:00,70,30,37,No,Mobile,28,94,56,64,73,91,14,78,79,1,None,None
DEV_009,2024-09-07 12:00:00,12,59,55,No,Mobile,32,98,26,12,8,19,93,77,71,1,None,None
DEV_009,2024-09-08 00:00:00,52,74,62,Yes,Mobile,28,10,42,26,1,71,32,69,46,1,None,None
DEV_009,2024-09-08 12:00:00,24,92,12,No,Mobile,35,36,83,48,19,14,86,27,16,1,None,None
DEV_009,2024-09-09 00:00:00,18,35,18,No,Mobile,1,45,3,45,16,23,82,38,67,1,None,None
DEV_009,2024-09-09 12:00:00,37,93,67,Yes,Mobile,4,18,46,7,73,3,21,43,87,1,None,None
DEV_009,2024-09-10 00:00:00,80,4,14,No,Mobile,35,46,8,39,99,94,10,96,34,1,None,None
DEV_009,2024-09-10 12:00:00,93,51,67,No,Mobile,57,14,92,44,84,28,33,3,29,1,None,None
DEV_009,2024-09-11 12:00:00,39,43,32,No,Mobile,69,28,39,77,58,47,51,8,13,1,None,None
DEV_009,2024-09-12 00:00:00,55,84,44,No,Mobile,69,62,7,69,69,77,93,50,24,1,None,None
DEV_009,2024-09-12 12:00:00,18,88,88,No,Mobile,73,12,27,59,30,16,81,16,62,1,None,None
DEV_009,2024-09-13 00:00:00,17,6,21,No,Mobile,28,76,72,83,6,42,13,59,98,1,None,None
DEV_009,2024-09-13 12:00:00,74,87,8,No,Mobile,88,70,91,32,58,92,16,39,83,1,Association,None
DEV_009,2024-09-14 00:00:00,93,39,30,No,Mobile,86,58,96,35,33,91,37,35,43,1,None,None
DEV_009,2024-09-14 12:00:00,19,27,19,No,Mobile,18,65,93,48,98,24,54,28,93,1,None,None
DEV_009,2024-09-15 00:00:00,45,56,15,No,Mobile,73,60,23,21,19,42,74,67,11,1,None,None
DEV_009,2024-09-15 12:00:00,13,34,43,No,Mobile,16,74,90,40,68,65,99,56,50,1,None,None
DEV_009,2024-09-16 00:00:00,75,12,76,No,Mobile,62,39,9,23,57,91,58,35,2,1,None,None
DEV_009,2024-09-16 12:00:00,76,8,17,No,Mobile,75,41,33,36,12,90,93,90,82,1,None,None
DEV_009,2024-09-17 00:00:00,38,70,93,No,Mobile,94,60,96,8,87,21,72,38,48,1,None,None
DEV_009,2024-09-17 12:00:00,83,94,75,No,Mobile,81,63,64,29,93,75,64,32,27,1,None,None
DEV_009,2024-09-18 00:00:00,39,69,28,No,Mobile,11,35,77,27,56,11,90,29,38,1,None,None
DEV_009,2024-09-18 12:00:00,55,85,96,No,Mobile,39,16,36,8,71,28,82,10,73,1,None,None
DEV_009,2024-09-19 00:00:00,52,39,98,No,Mobile,67,61,40,26,98,42,86,90,88,1,None,None
DEV_009,2024-09-19 12:00:00,44,97,76,No,Mobile,96,50,64,4,30,76,14,93,15,1,None,None
DEV_009,2024-09-20 00:00:00,28,14,88,No,Mobile,28,71,79,25,52,49,80,44,52,1,None,None
DEV_009,2024-09-20 12:00:00,87,98,2,Yes,Mobile,30,29,57,64,60,43,5,80,93,1,None,None
DEV_009,2024-09-21 00:00:00,69,36,61,No,Mobile,12,86,89,60,9,98,74,11,2,1,None,None
DEV_009,2024-09-21 12:00:00,10,29,72,Yes,Mobile,59,98,75,74,56,11,64,19,59,1,None,None
DEV_009,2024-09-22 00:00:00,22,92,75,No,Mobile,8,9,26,47,94,66,28,6,19,1,None,None
DEV_009,2024-09-22 12:00:00,70,83,83,No,Mobile,32,51,45,3,77,80,28,51,53,1,None,None
DEV_009,2024-09-23 00:00:00,33,6,73,Yes,Mobile,96,19,89,30,54,71,37,62,40,1,None,None
DEV_009,2024-09-23 12:00:00,44,54,44,No,Mobile,59,15,49,26,59,5,85,36,61,1,None,None
DEV_009,2024-09-24 00:00:00,20,18,83,No,Mobile,17,78,13,27,74,70,80,65,55,1,None,None
DEV_009,2024-09-24 12:00:00,8,46,18,No,Mobile,93,68,17,38,70,11,87,69,13,1,None,None
DEV_009,2024-09-25 00:00:00,92,43,9,No,Mobile,82,81,26,93,29,86,80,42,76,1,None,None
