distid,createdts,sn,ookla_result
DEV_002_2024-09-25 10:00:00,2024-09-25 10:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 36, 'UploadSpeed': 22, 'Latency': 79, 'PacketLossRate': 24, 'Jitter': 9, 'Download LatencyIQM': 92, 'Download LatencyLow': 78, 'Download LatencyHigh': 95, 'Download LatencyJitter': 47, 'UploadLatencyIQM': 70, 'UploadLatencyLow': 61, 'Upload LatencyHigh': 76, 'UploadLatencyJitter': 47}"
DEV_002_2024-09-25 12:00:00,2024-09-25 12:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 3, 'UploadSpeed': 92, 'Latency': 4, 'PacketLossRate': 6, 'Jitter': 82, 'Download LatencyIQM': 11, 'Download LatencyLow': 9, 'Download LatencyHigh': 96, 'Download LatencyJitter': 5, 'UploadLatencyIQM': 21, 'UploadLatencyLow': 99, 'Upload LatencyHigh': 25, 'UploadLatencyJitter': 36}"
DEV_002_2024-09-25 14:00:00,2024-09-25 14:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 12, 'UploadSpeed': 27, 'Latency': 46, 'PacketLossRate': 74, 'Jitter': 15, 'Download LatencyIQM': 79, 'Download LatencyLow': 74, 'Download LatencyHigh': 15, 'Download LatencyJitter': 49, 'UploadLatencyIQM': 27, 'UploadLatencyLow': 63, 'Upload LatencyHigh': 64, 'UploadLatencyJitter': 43}"
DEV_002_2024-09-25 16:00:00,2024-09-25 16:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 56, 'UploadSpeed': 71, 'Latency': 61, 'PacketLossRate': 81, 'Jitter': 7, 'Download LatencyIQM': 59, 'Download LatencyLow': 38, 'Download LatencyHigh': 77, 'Download LatencyJitter': 95, 'UploadLatencyIQM': 9, 'UploadLatencyLow': 64, 'Upload LatencyHigh': 10, 'UploadLatencyJitter': 39}"
DEV_002_2024-09-25 18:00:00,2024-09-25 18:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 31, 'UploadSpeed': 5, 'Latency': 63, 'PacketLossRate': 45, 'Jitter': 72, 'Download LatencyIQM': 90, 'Download LatencyLow': 62, 'Download LatencyHigh': 18, 'Download LatencyJitter': 37, 'UploadLatencyIQM': 96, 'UploadLatencyLow': 97, 'Upload LatencyHigh': 20, 'UploadLatencyJitter': 63}"
DEV_002_2024-09-25 20:00:00,2024-09-25 20:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 36, 'UploadSpeed': 84, 'Latency': 55, 'PacketLossRate': 40, 'Jitter': 67, 'Download LatencyIQM': 10, 'Download LatencyLow': 90, 'Download LatencyHigh': 47, 'Download LatencyJitter': 30, 'UploadLatencyIQM': 38, 'UploadLatencyLow': 22, 'Upload LatencyHigh': 65, 'UploadLatencyJitter': 40}"
DEV_002_2024-09-25 22:00:00,2024-09-25 22:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 80, 'UploadSpeed': 24, 'Latency': 49, 'PacketLossRate': 2, 'Jitter': 76, 'Download LatencyIQM': 73, 'Download LatencyLow': 37, 'Download LatencyHigh': 90, 'Download LatencyJitter': 48, 'UploadLatencyIQM': 35, 'UploadLatencyLow': 5, 'Upload LatencyHigh': 52, 'UploadLatencyJitter': 44}"
DEV_002_2024-09-26 00:00:00,2024-09-26 00:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 31, 'UploadSpeed': 16, 'Latency': 56, 'PacketLossRate': 25, 'Jitter': 83, 'Download LatencyIQM': 40, 'Download LatencyLow': 42, 'Download LatencyHigh': 65, 'Download LatencyJitter': 14, 'UploadLatencyIQM': 65, 'UploadLatencyLow': 32, 'Upload LatencyHigh': 62, 'UploadLatencyJitter': 16}"
DEV_002_2024-09-26 02:00:00,2024-09-26 02:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 78, 'UploadSpeed': 18, 'Latency': 31, 'PacketLossRate': 82, 'Jitter': 31, 'Download LatencyIQM': 13, 'Download LatencyLow': 98, 'Download LatencyHigh': 62, 'Download LatencyJitter': 76, 'UploadLatencyIQM': 15, 'UploadLatencyLow': 62, 'Upload LatencyHigh': 31, 'UploadLatencyJitter': 5}"
DEV_002_2024-09-26 04:00:00,2024-09-26 04:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 56, 'UploadSpeed': 22, 'Latency': 95, 'PacketLossRate': 68, 'Jitter': 77, 'Download LatencyIQM': 45, 'Download LatencyLow': 27, 'Download LatencyHigh': 95, 'Download LatencyJitter': 81, 'UploadLatencyIQM': 64, 'UploadLatencyLow': 34, 'Upload LatencyHigh': 69, 'UploadLatencyJitter': 76}"
DEV_002_2024-09-26 06:00:00,2024-09-26 06:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 87, 'UploadSpeed': 28, 'Latency': 78, 'PacketLossRate': 83, 'Jitter': 35, 'Download LatencyIQM': 5, 'Download LatencyLow': 14, 'Download LatencyHigh': 4, 'Download LatencyJitter': 24, 'UploadLatencyIQM': 36, 'UploadLatencyLow': 91, 'Upload LatencyHigh': 93, 'UploadLatencyJitter': 37}"
DEV_002_2024-09-26 08:00:00,2024-09-26 08:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 65, 'UploadSpeed': 25, 'Latency': 21, 'PacketLossRate': 47, 'Jitter': 79, 'Download LatencyIQM': 34, 'Download LatencyLow': 82, 'Download LatencyHigh': 18, 'Download LatencyJitter': 50, 'UploadLatencyIQM': 96, 'UploadLatencyLow': 36, 'Upload LatencyHigh': 65, 'UploadLatencyJitter': 11}"
DEV_002_2024-09-26 10:00:00,2024-09-26 10:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 53, 'UploadSpeed': 78, 'Latency': 58, 'PacketLossRate': 60, 'Jitter': 26, 'Download LatencyIQM': 12, 'Download LatencyLow': 97, 'Download LatencyHigh': 16, 'Download LatencyJitter': 72, 'UploadLatencyIQM': 59, 'UploadLatencyLow': 46, 'Upload LatencyHigh': 87, 'UploadLatencyJitter': 56}"
DEV_002_2024-09-26 12:00:00,2024-09-26 12:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 15, 'UploadSpeed': 65, 'Latency': 18, 'PacketLossRate': 1, 'Jitter': 62, 'Download LatencyIQM': 80, 'Download LatencyLow': 38, 'Download LatencyHigh': 10, 'Download LatencyJitter': 40, 'UploadLatencyIQM': 61, 'UploadLatencyLow': 91, 'Upload LatencyHigh': 29, 'UploadLatencyJitter': 77}"
DEV_002_2024-09-26 14:00:00,2024-09-26 14:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 53, 'UploadSpeed': 45, 'Latency': 30, 'PacketLossRate': 91, 'Jitter': 18, 'Download LatencyIQM': 94, 'Download LatencyLow': 61, 'Download LatencyHigh': 56, 'Download LatencyJitter': 52, 'UploadLatencyIQM': 38, 'UploadLatencyLow': 41, 'Upload LatencyHigh': 24, 'UploadLatencyJitter': 83}"
DEV_002_2024-09-26 16:00:00,2024-09-26 16:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 28, 'UploadSpeed': 30, 'Latency': 32, 'PacketLossRate': 32, 'Jitter': 88, 'Download LatencyIQM': 97, 'Download LatencyLow': 69, 'Download LatencyHigh': 6, 'Download LatencyJitter': 58, 'UploadLatencyIQM': 62, 'UploadLatencyLow': 99, 'Upload LatencyHigh': 74, 'UploadLatencyJitter': 93}"
DEV_002_2024-09-26 18:00:00,2024-09-26 18:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 74, 'UploadSpeed': 17, 'Latency': 3, 'PacketLossRate': 1, 'Jitter': 29, 'Download LatencyIQM': 94, 'Download LatencyLow': 63, 'Download LatencyHigh': 82, 'Download LatencyJitter': 33, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 96, 'Upload LatencyHigh': 70, 'UploadLatencyJitter': 39}"
DEV_002_2024-09-26 20:00:00,2024-09-26 20:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 20, 'UploadSpeed': 39, 'Latency': 85, 'PacketLossRate': 87, 'Jitter': 76, 'Download LatencyIQM': 3, 'Download LatencyLow': 75, 'Download LatencyHigh': 8, 'Download LatencyJitter': 74, 'UploadLatencyIQM': 92, 'UploadLatencyLow': 80, 'Upload LatencyHigh': 12, 'UploadLatencyJitter': 40}"
DEV_002_2024-09-26 22:00:00,2024-09-26 22:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 19, 'UploadSpeed': 38, 'Latency': 37, 'PacketLossRate': 43, 'Jitter': 60, 'Download LatencyIQM': 46, 'Download LatencyLow': 77, 'Download LatencyHigh': 66, 'Download LatencyJitter': 78, 'UploadLatencyIQM': 15, 'UploadLatencyLow': 25, 'Upload LatencyHigh': 60, 'UploadLatencyJitter': 38}"
DEV_002_2024-09-27 00:00:00,2024-09-27 00:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 88, 'UploadSpeed': 37, 'Latency': 27, 'PacketLossRate': 29, 'Jitter': 16, 'Download LatencyIQM': 63, 'Download LatencyLow': 6, 'Download LatencyHigh': 11, 'Download LatencyJitter': 95, 'UploadLatencyIQM': 56, 'UploadLatencyLow': 78, 'Upload LatencyHigh': 72, 'UploadLatencyJitter': 30}"
DEV_002_2024-09-27 02:00:00,2024-09-27 02:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 41, 'UploadSpeed': 20, 'Latency': 46, 'PacketLossRate': 42, 'Jitter': 35, 'Download LatencyIQM': 67, 'Download LatencyLow': 36, 'Download LatencyHigh': 34, 'Download LatencyJitter': 26, 'UploadLatencyIQM': 97, 'UploadLatencyLow': 20, 'Upload LatencyHigh': 77, 'UploadLatencyJitter': 36}"
DEV_002_2024-09-27 04:00:00,2024-09-27 04:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 69, 'UploadSpeed': 93, 'Latency': 89, 'PacketLossRate': 9, 'Jitter': 28, 'Download LatencyIQM': 55, 'Download LatencyLow': 9, 'Download LatencyHigh': 91, 'Download LatencyJitter': 15, 'UploadLatencyIQM': 48, 'UploadLatencyLow': 94, 'Upload LatencyHigh': 10, 'UploadLatencyJitter': 30}"
DEV_002_2024-09-27 06:00:00,2024-09-27 06:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 98, 'UploadSpeed': 6, 'Latency': 95, 'PacketLossRate': 44, 'Jitter': 90, 'Download LatencyIQM': 14, 'Download LatencyLow': 19, 'Download LatencyHigh': 51, 'Download LatencyJitter': 83, 'UploadLatencyIQM': 20, 'UploadLatencyLow': 80, 'Upload LatencyHigh': 69, 'UploadLatencyJitter': 47}"
DEV_002_2024-09-27 08:00:00,2024-09-27 08:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 25, 'UploadSpeed': 58, 'Latency': 51, 'PacketLossRate': 42, 'Jitter': 15, 'Download LatencyIQM': 59, 'Download LatencyLow': 65, 'Download LatencyHigh': 75, 'Download LatencyJitter': 55, 'UploadLatencyIQM': 91, 'UploadLatencyLow': 72, 'Upload LatencyHigh': 18, 'UploadLatencyJitter': 5}"
DEV_002_2024-09-27 10:00:00,2024-09-27 10:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 7, 'UploadSpeed': 52, 'Latency': 46, 'PacketLossRate': 87, 'Jitter': 60, 'Download LatencyIQM': 94, 'Download LatencyLow': 25, 'Download LatencyHigh': 81, 'Download LatencyJitter': 47, 'UploadLatencyIQM': 88, 'UploadLatencyLow': 93, 'Upload LatencyHigh': 89, 'UploadLatencyJitter': 11}"
DEV_002_2024-09-27 12:00:00,2024-09-27 12:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 68, 'UploadSpeed': 78, 'Latency': 71, 'PacketLossRate': 70, 'Jitter': 94, 'Download LatencyIQM': 70, 'Download LatencyLow': 23, 'Download LatencyHigh': 81, 'Download LatencyJitter': 12, 'UploadLatencyIQM': 71, 'UploadLatencyLow': 50, 'Upload LatencyHigh': 53, 'UploadLatencyJitter': 19}"
DEV_002_2024-09-27 14:00:00,2024-09-27 14:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 42, 'UploadSpeed': 69, 'Latency': 61, 'PacketLossRate': 38, 'Jitter': 51, 'Download LatencyIQM': 84, 'Download LatencyLow': 60, 'Download LatencyHigh': 9, 'Download LatencyJitter': 48, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 90, 'Upload LatencyHigh': 24, 'UploadLatencyJitter': 16}"
DEV_002_2024-09-27 16:00:00,2024-09-27 16:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 60, 'UploadSpeed': 2, 'Latency': 25, 'PacketLossRate': 56, 'Jitter': 24, 'Download LatencyIQM': 59, 'Download LatencyLow': 51, 'Download LatencyHigh': 47, 'Download LatencyJitter': 60, 'UploadLatencyIQM': 28, 'UploadLatencyLow': 93, 'Upload LatencyHigh': 57, 'UploadLatencyJitter': 89}"
DEV_002_2024-09-27 18:00:00,2024-09-27 18:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 67, 'UploadSpeed': 68, 'Latency': 34, 'PacketLossRate': 29, 'Jitter': 2, 'Download LatencyIQM': 99, 'Download LatencyLow': 35, 'Download LatencyHigh': 12, 'Download LatencyJitter': 79, 'UploadLatencyIQM': 34, 'UploadLatencyLow': 78, 'Upload LatencyHigh': 14, 'UploadLatencyJitter': 15}"
DEV_002_2024-09-27 20:00:00,2024-09-27 20:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 79, 'UploadSpeed': 20, 'Latency': 13, 'PacketLossRate': 74, 'Jitter': 28, 'Download LatencyIQM': 42, 'Download LatencyLow': 73, 'Download LatencyHigh': 35, 'Download LatencyJitter': 47, 'UploadLatencyIQM': 81, 'UploadLatencyLow': 54, 'Upload LatencyHigh': 54, 'UploadLatencyJitter': 12}"
DEV_002_2024-09-27 22:00:00,2024-09-27 22:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 79, 'UploadSpeed': 5, 'Latency': 1, 'PacketLossRate': 82, 'Jitter': 80, 'Download LatencyIQM': 93, 'Download LatencyLow': 31, 'Download LatencyHigh': 56, 'Download LatencyJitter': 98, 'UploadLatencyIQM': 10, 'UploadLatencyLow': 67, 'Upload LatencyHigh': 63, 'UploadLatencyJitter': 25}"
DEV_002_2024-09-28 00:00:00,2024-09-28 00:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 6, 'UploadSpeed': 47, 'Latency': 55, 'PacketLossRate': 9, 'Jitter': 13, 'Download LatencyIQM': 56, 'Download LatencyLow': 48, 'Download LatencyHigh': 64, 'Download LatencyJitter': 49, 'UploadLatencyIQM': 24, 'UploadLatencyLow': 24, 'Upload LatencyHigh': 80, 'UploadLatencyJitter': 25}"
DEV_002_2024-09-28 02:00:00,2024-09-28 02:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 3, 'UploadSpeed': 22, 'Latency': 32, 'PacketLossRate': 79, 'Jitter': 47, 'Download LatencyIQM': 76, 'Download LatencyLow': 25, 'Download LatencyHigh': 37, 'Download LatencyJitter': 16, 'UploadLatencyIQM': 66, 'UploadLatencyLow': 82, 'Upload LatencyHigh': 88, 'UploadLatencyJitter': 51}"
DEV_002_2024-09-28 04:00:00,2024-09-28 04:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 95, 'UploadSpeed': 34, 'Latency': 36, 'PacketLossRate': 76, 'Jitter': 67, 'Download LatencyIQM': 62, 'Download LatencyLow': 17, 'Download LatencyHigh': 77, 'Download LatencyJitter': 99, 'UploadLatencyIQM': 41, 'UploadLatencyLow': 96, 'Upload LatencyHigh': 53, 'UploadLatencyJitter': 84}"
DEV_002_2024-09-28 06:00:00,2024-09-28 06:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 84, 'UploadSpeed': 52, 'Latency': 79, 'PacketLossRate': 17, 'Jitter': 32, 'Download LatencyIQM': 66, 'Download LatencyLow': 43, 'Download LatencyHigh': 16, 'Download LatencyJitter': 82, 'UploadLatencyIQM': 90, 'UploadLatencyLow': 80, 'Upload LatencyHigh': 97, 'UploadLatencyJitter': 63}"
DEV_002_2024-09-28 08:00:00,2024-09-28 08:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 93, 'UploadSpeed': 56, 'Latency': 69, 'PacketLossRate': 2, 'Jitter': 67, 'Download LatencyIQM': 42, 'Download LatencyLow': 8, 'Download LatencyHigh': 52, 'Download LatencyJitter': 12, 'UploadLatencyIQM': 82, 'UploadLatencyLow': 32, 'Upload LatencyHigh': 59, 'UploadLatencyJitter': 68}"
DEV_002_2024-09-28 10:00:00,2024-09-28 10:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 11, 'UploadSpeed': 8, 'Latency': 92, 'PacketLossRate': 11, 'Jitter': 27, 'Download LatencyIQM': 75, 'Download LatencyLow': 58, 'Download LatencyHigh': 63, 'Download LatencyJitter': 87, 'UploadLatencyIQM': 81, 'UploadLatencyLow': 50, 'Upload LatencyHigh': 92, 'UploadLatencyJitter': 29}"
DEV_002_2024-09-28 12:00:00,2024-09-28 12:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 3, 'UploadSpeed': 49, 'Latency': 58, 'PacketLossRate': 40, 'Jitter': 36, 'Download LatencyIQM': 80, 'Download LatencyLow': 69, 'Download LatencyHigh': 44, 'Download LatencyJitter': 13, 'UploadLatencyIQM': 24, 'UploadLatencyLow': 73, 'Upload LatencyHigh': 94, 'UploadLatencyJitter': 51}"
DEV_002_2024-09-28 14:00:00,2024-09-28 14:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 58, 'UploadSpeed': 11, 'Latency': 96, 'PacketLossRate': 73, 'Jitter': 18, 'Download LatencyIQM': 7, 'Download LatencyLow': 86, 'Download LatencyHigh': 77, 'Download LatencyJitter': 93, 'UploadLatencyIQM': 66, 'UploadLatencyLow': 56, 'Upload LatencyHigh': 47, 'UploadLatencyJitter': 90}"
DEV_002_2024-09-28 16:00:00,2024-09-28 16:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 17, 'UploadSpeed': 12, 'Latency': 79, 'PacketLossRate': 66, 'Jitter': 22, 'Download LatencyIQM': 82, 'Download LatencyLow': 45, 'Download LatencyHigh': 19, 'Download LatencyJitter': 61, 'UploadLatencyIQM': 72, 'UploadLatencyLow': 7, 'Upload LatencyHigh': 91, 'UploadLatencyJitter': 22}"
DEV_002_2024-09-28 18:00:00,2024-09-28 18:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 16, 'UploadSpeed': 24, 'Latency': 83, 'PacketLossRate': 62, 'Jitter': 87, 'Download LatencyIQM': 63, 'Download LatencyLow': 33, 'Download LatencyHigh': 67, 'Download LatencyJitter': 60, 'UploadLatencyIQM': 41, 'UploadLatencyLow': 48, 'Upload LatencyHigh': 9, 'UploadLatencyJitter': 52}"
DEV_002_2024-09-28 20:00:00,2024-09-28 20:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 38, 'UploadSpeed': 43, 'Latency': 69, 'PacketLossRate': 75, 'Jitter': 2, 'Download LatencyIQM': 80, 'Download LatencyLow': 54, 'Download LatencyHigh': 7, 'Download LatencyJitter': 71, 'UploadLatencyIQM': 34, 'UploadLatencyLow': 26, 'Upload LatencyHigh': 55, 'UploadLatencyJitter': 68}"
DEV_002_2024-09-28 22:00:00,2024-09-28 22:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 95, 'UploadSpeed': 90, 'Latency': 88, 'PacketLossRate': 58, 'Jitter': 15, 'Download LatencyIQM': 20, 'Download LatencyLow': 53, 'Download LatencyHigh': 70, 'Download LatencyJitter': 56, 'UploadLatencyIQM': 6, 'UploadLatencyLow': 99, 'Upload LatencyHigh': 70, 'UploadLatencyJitter': 83}"
DEV_002_2024-09-29 00:00:00,2024-09-29 00:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 73, 'UploadSpeed': 19, 'Latency': 43, 'PacketLossRate': 91, 'Jitter': 11, 'Download LatencyIQM': 3, 'Download LatencyLow': 83, 'Download LatencyHigh': 53, 'Download LatencyJitter': 90, 'UploadLatencyIQM': 34, 'UploadLatencyLow': 37, 'Upload LatencyHigh': 89, 'UploadLatencyJitter': 58}"
DEV_002_2024-09-29 02:00:00,2024-09-29 02:00:00,DEV_002,"{'SpeedTestType': 'OoklaTCP', 'TransactionID': '', 'OoklaServerID': '37686', 'TestResponse': 'Completed', 'TestProgress': 100, 'DownloadSpeed': 78, 'UploadSpeed': 88, 'Latency': 66, 'PacketLossRate': 28, 'Jitter': 73, 'Download LatencyIQM': 26, 'Download LatencyLow': 17, 'Download LatencyHigh': 27, 'Download LatencyJitter': 83, 'UploadLatencyIQM': 89, 'UploadLatencyLow': 55, 'Upload LatencyHigh': 78, 'UploadLatencyJitter': 11}"
