distid,createdts,sn,wifi_ap_band_info_band_id,wifi_ap_band_info_channel,wifi_ap_band_info_wifi_name,wifi_ap_band_info_bssid
DEV_003_2024-11-13 08:00:00,2024-11-13 08:00:00,DEV_003,6G,48,38,ca:e2:df:3f:c2:17
DEV_003_2024-11-13 10:00:00,2024-11-13 10:00:00,DEV_003,6G_guest,26,2,99:c3:70:9e:f3:9d
DEV_003_2024-11-13 12:00:00,2024-11-13 12:00:00,DEV_003,6G_iptv,6,62,9d:92:13:d1:f6:90
DEV_003_2024-11-13 14:00:00,2024-11-13 14:00:00,DEV_003,6G,96,64,1b:1f:1f:f1:22:db
DEV_003_2024-11-13 16:00:00,2024-11-13 16:00:00,DEV_003,6G_iptv,32,85,cf:05:1c:2c:62:33
DEV_003_2024-11-13 18:00:00,2024-11-13 18:00:00,DEV_003,2.4G,59,92,74:14:b1:b2:17:1b
DEV_003_2024-11-13 20:00:00,2024-11-13 20:00:00,DEV_003,5G,45,8,de:4c:23:e6:53:17
DEV_003_2024-11-13 22:00:00,2024-11-13 22:00:00,DEV_003,5G_iptv,57,44,be:cd:58:6f:78:52
DEV_003_2024-11-14 00:00:00,2024-11-14 00:00:00,DEV_003,6G,3,9,b6:08:76:fd:a4:80
DEV_003_2024-11-14 02:00:00,2024-11-14 02:00:00,DEV_003,2.4G,17,73,0d:c2:5f:b1:03:03
DEV_003_2024-11-14 04:00:00,2024-11-14 04:00:00,DEV_003,6G_guest,95,94,97:3e:4b:cd:e8:17
DEV_003_2024-11-14 06:00:00,2024-11-14 06:00:00,DEV_003,2.4G,3,68,d4:9c:82:c8:6c:cd
DEV_003_2024-11-14 08:00:00,2024-11-14 08:00:00,DEV_003,5G_guest,53,51,11:cd:bd:f1:50:e1
DEV_003_2024-11-14 10:00:00,2024-11-14 10:00:00,DEV_003,6G,29,34,84:9c:7f:78:7b:82
DEV_003_2024-11-14 12:00:00,2024-11-14 12:00:00,DEV_003,6G_iptv,70,17,3f:62:8b:d7:6e:b4
DEV_003_2024-11-14 14:00:00,2024-11-14 14:00:00,DEV_003,2.4G,70,36,50:e1:a5:aa:1f:b7
DEV_003_2024-11-14 16:00:00,2024-11-14 16:00:00,DEV_003,6G_guest,27,45,62:03:01:21:30:a6
DEV_003_2024-11-14 18:00:00,2024-11-14 18:00:00,DEV_003,2.4G,78,46,4c:f2:62:a7:f0:93
DEV_003_2024-11-14 20:00:00,2024-11-14 20:00:00,DEV_003,5G_iptv,64,54,37:0e:8d:25:b9:4c
DEV_003_2024-11-14 22:00:00,2024-11-14 22:00:00,DEV_003,5G_guest,17,54,7f:8d:27:df:4b:11
DEV_003_2024-11-15 00:00:00,2024-11-15 00:00:00,DEV_003,6G_guest,3,97,e0:6b:51:29:08:d9
DEV_003_2024-11-15 02:00:00,2024-11-15 02:00:00,DEV_003,5G_guest,46,33,41:65:24:df:d8:dc
DEV_003_2024-11-15 04:00:00,2024-11-15 04:00:00,DEV_003,6G_guest,37,66,b9:04:3f:e0:fb:cb
DEV_003_2024-11-15 06:00:00,2024-11-15 06:00:00,DEV_003,6G,79,60,a6:2a:dd:85:88:4e
DEV_003_2024-11-15 08:00:00,2024-11-15 08:00:00,DEV_003,6G_iptv,21,41,53:b3:4f:f9:ba:88
DEV_003_2024-11-15 10:00:00,2024-11-15 10:00:00,DEV_003,5G,37,32,3b:7c:96:6f:51:40
DEV_003_2024-11-15 12:00:00,2024-11-15 12:00:00,DEV_003,5G,36,74,97:2d:61:9c:8d:d4
DEV_003_2024-11-15 14:00:00,2024-11-15 14:00:00,DEV_003,6G_iptv,83,40,35:c9:4c:2d:20:fb
DEV_003_2024-11-15 16:00:00,2024-11-15 16:00:00,DEV_003,6G_iptv,37,8,89:67:9b:16:44:9f
DEV_003_2024-11-15 18:00:00,2024-11-15 18:00:00,DEV_003,6G_guest,24,81,f0:ce:f2:60:c3:d9
DEV_003_2024-11-15 20:00:00,2024-11-15 20:00:00,DEV_003,6G,39,14,37:39:33:cf:e6:84
DEV_003_2024-11-15 22:00:00,2024-11-15 22:00:00,DEV_003,5G,62,84,69:84:51:30:34:c4
DEV_003_2024-11-16 00:00:00,2024-11-16 00:00:00,DEV_003,5G_guest,43,58,12:c2:a7:59:1f:ca
DEV_003_2024-11-16 02:00:00,2024-11-16 02:00:00,DEV_003,5G,52,52,4b:f6:fb:16:79:a2
DEV_003_2024-11-16 04:00:00,2024-11-16 04:00:00,DEV_003,2.4G,91,8,40:3f:89:5a:63:64
DEV_003_2024-11-16 06:00:00,2024-11-16 06:00:00,DEV_003,5G,44,58,5a:64:1b:53:42:b8
DEV_003_2024-11-16 08:00:00,2024-11-16 08:00:00,DEV_003,6G_iptv,42,72,b6:fb:59:ea:d1:3b
DEV_003_2024-11-16 10:00:00,2024-11-16 10:00:00,DEV_003,2.4G,41,87,0f:7e:b2:8d:1f:54
DEV_003_2024-11-16 12:00:00,2024-11-16 12:00:00,DEV_003,6G,70,73,b0:37:a3:75:9f:1e
DEV_003_2024-11-16 14:00:00,2024-11-16 14:00:00,DEV_003,2.4G,43,28,4e:25:f2:cc:7b:2b
DEV_003_2024-11-16 16:00:00,2024-11-16 16:00:00,DEV_003,6G_guest,31,63,7f:89:88:05:3f:ad
DEV_003_2024-11-16 18:00:00,2024-11-16 18:00:00,DEV_003,6G_guest,58,19,4c:98:65:35:39:e4
DEV_003_2024-11-16 20:00:00,2024-11-16 20:00:00,DEV_003,5G,66,23,83:5e:69:ac:8a:b1
DEV_003_2024-11-16 22:00:00,2024-11-16 22:00:00,DEV_003,2.4G,86,95,0f:ec:10:a6:a6:c4
DEV_003_2024-11-17 00:00:00,2024-11-17 00:00:00,DEV_003,5G_guest,77,65,6c:e4:74:79:33:d8
DEV_003_2024-11-17 02:00:00,2024-11-17 02:00:00,DEV_003,6G_guest,73,29,96:67:7a:b8:66:57
DEV_003_2024-11-17 04:00:00,2024-11-17 04:00:00,DEV_003,2.4G,39,2,fb:17:96:76:35:18
DEV_003_2024-11-17 06:00:00,2024-11-17 06:00:00,DEV_003,5G_guest,6,61,19:9b:2c:16:da:60
DEV_003_2024-11-17 08:00:00,2024-11-17 08:00:00,DEV_003,6G,16,95,f7:40:57:c3:9d:9d
DEV_003_2024-11-17 10:00:00,2024-11-17 10:00:00,DEV_003,6G,13,97,c9:ce:29:05:37:9f
DEV_003_2024-11-17 12:00:00,2024-11-17 12:00:00,DEV_003,6G_iptv,68,7,93:3c:77:5b:60:fa
DEV_003_2024-11-17 14:00:00,2024-11-17 14:00:00,DEV_003,5G_guest,47,69,67:ec:54:73:dc:95
DEV_003_2024-11-17 16:00:00,2024-11-17 16:00:00,DEV_003,6G,48,61,cf:92:91:88:d2:81
DEV_003_2024-11-17 18:00:00,2024-11-17 18:00:00,DEV_003,6G_guest,33,30,3f:82:92:ee:57:89
DEV_003_2024-11-17 20:00:00,2024-11-17 20:00:00,DEV_003,6G_guest,72,14,6b:31:d7:8a:4d:1a
DEV_003_2024-11-17 22:00:00,2024-11-17 22:00:00,DEV_003,6G,56,88,e4:5a:fb:66:3b:f2
DEV_003_2024-11-18 00:00:00,2024-11-18 00:00:00,DEV_003,5G_iptv,22,15,6a:61:15:6e:82:ed
DEV_003_2024-11-18 02:00:00,2024-11-18 02:00:00,DEV_003,6G_guest,32,91,dd:f1:b9:91:b3:72
DEV_003_2024-11-18 04:00:00,2024-11-18 04:00:00,DEV_003,5G_guest,60,18,27:c5:b6:53:44:05
DEV_003_2024-11-18 06:00:00,2024-11-18 06:00:00,DEV_003,6G_guest,13,57,9e:83:0c:b6:86:8e
DEV_003_2024-11-18 08:00:00,2024-11-18 08:00:00,DEV_003,6G_iptv,89,4,4b:76:9c:95:6e:14
DEV_003_2024-11-18 10:00:00,2024-11-18 10:00:00,DEV_003,5G_iptv,96,95,16:4a:c5:c9:67:cb
DEV_003_2024-11-18 12:00:00,2024-11-18 12:00:00,DEV_003,6G_guest,81,72,e1:09:a6:4f:6e:8b
DEV_003_2024-11-18 14:00:00,2024-11-18 14:00:00,DEV_003,2.4G,55,60,1b:64:4c:74:2d:6e
DEV_003_2024-11-18 16:00:00,2024-11-18 16:00:00,DEV_003,6G_iptv,25,81,4a:fa:15:20:16:19
DEV_003_2024-11-18 18:00:00,2024-11-18 18:00:00,DEV_003,6G,77,23,df:ad:f0:b5:2d:23
DEV_003_2024-11-18 20:00:00,2024-11-18 20:00:00,DEV_003,5G_guest,22,13,66:56:88:fe:9f:68
DEV_003_2024-11-18 22:00:00,2024-11-18 22:00:00,DEV_003,6G_iptv,24,42,7e:50:07:21:7b:5b
DEV_003_2024-11-19 00:00:00,2024-11-19 00:00:00,DEV_003,5G_guest,31,17,19:93:9f:fa:da:9a
DEV_003_2024-11-19 02:00:00,2024-11-19 02:00:00,DEV_003,5G_guest,7,52,85:9d:4c:5b:30:64
DEV_003_2024-11-19 04:00:00,2024-11-19 04:00:00,DEV_003,5G_iptv,5,1,9e:2a:b9:92:b6:bd
DEV_003_2024-11-19 06:00:00,2024-11-19 06:00:00,DEV_003,6G_iptv,30,86,ad:35:7a:1c:97:de
DEV_003_2024-11-19 08:00:00,2024-11-19 08:00:00,DEV_003,2.4G,72,23,a9:45:e8:5d:7a:09
DEV_003_2024-11-19 10:00:00,2024-11-19 10:00:00,DEV_003,6G_guest,27,25,0e:dd:d8:44:d0:bd
DEV_003_2024-11-19 12:00:00,2024-11-19 12:00:00,DEV_003,5G_guest,39,72,bd:13:96:4d:ec:80
DEV_003_2024-11-19 14:00:00,2024-11-19 14:00:00,DEV_003,6G_guest,88,4,e0:e3:9e:cc:c3:d2
DEV_003_2024-11-19 16:00:00,2024-11-19 16:00:00,DEV_003,2.4G,66,56,cb:e5:20:f1:71:a9
DEV_003_2024-11-19 18:00:00,2024-11-19 18:00:00,DEV_003,5G_iptv,47,84,d8:c6:82:4e:4c:3e
DEV_003_2024-11-19 20:00:00,2024-11-19 20:00:00,DEV_003,6G,91,9,80:1a:ac:94:30:1e
DEV_003_2024-11-19 22:00:00,2024-11-19 22:00:00,DEV_003,5G,82,89,d5:ef:f4:72:fe:b4
DEV_003_2024-11-20 00:00:00,2024-11-20 00:00:00,DEV_003,5G_iptv,57,27,1d:1f:ad:28:8e:3f
DEV_003_2024-11-20 02:00:00,2024-11-20 02:00:00,DEV_003,6G,21,6,0c:76:42:d4:ad:6d
DEV_003_2024-11-20 04:00:00,2024-11-20 04:00:00,DEV_003,6G_guest,50,6,c4:d3:1e:49:13:b5
DEV_003_2024-11-20 06:00:00,2024-11-20 06:00:00,DEV_003,5G_iptv,79,7,c2:c0:bc:49:9f:c3
DEV_003_2024-11-20 08:00:00,2024-11-20 08:00:00,DEV_003,2.4G,45,49,ce:1d:30:38:f8:f2
DEV_003_2024-11-20 10:00:00,2024-11-20 10:00:00,DEV_003,5G_guest,40,78,4e:4c:f0:62:93:40
DEV_003_2024-11-20 12:00:00,2024-11-20 12:00:00,DEV_003,5G_iptv,94,73,43:d0:15:3e:42:d5
DEV_003_2024-11-20 14:00:00,2024-11-20 14:00:00,DEV_003,5G_iptv,88,15,1a:a6:a3:c1:2a:8c
DEV_003_2024-11-20 16:00:00,2024-11-20 16:00:00,DEV_003,6G_guest,90,23,06:43:a5:d3:0a:e0
DEV_003_2024-11-20 18:00:00,2024-11-20 18:00:00,DEV_003,6G_iptv,19,73,fe:90:16:0b:8b:03
DEV_003_2024-11-20 20:00:00,2024-11-20 20:00:00,DEV_003,5G,90,78,ef:33:25:56:fe:1d
DEV_003_2024-11-20 22:00:00,2024-11-20 22:00:00,DEV_003,6G_guest,45,21,d6:ee:00:48:ea:42
DEV_003_2024-11-21 00:00:00,2024-11-21 00:00:00,DEV_003,5G,47,3,f1:62:96:e6:b4:e1
DEV_003_2024-11-21 02:00:00,2024-11-21 02:00:00,DEV_003,2.4G,87,14,da:29:63:9e:fb:3d
DEV_003_2024-11-21 04:00:00,2024-11-21 04:00:00,DEV_003,6G_guest,35,9,ce:07:dc:cc:19:66
DEV_003_2024-11-21 06:00:00,2024-11-21 06:00:00,DEV_003,2.4G,26,30,12:c1:8e:3e:e1:75
DEV_003_2024-11-21 08:00:00,2024-11-21 08:00:00,DEV_003,6G_iptv,7,16,6c:15:9e:35:01:b9
DEV_003_2024-11-21 10:00:00,2024-11-21 10:00:00,DEV_003,5G_iptv,92,71,e6:64:69:37:d3:8f
DEV_003_2024-11-21 12:00:00,2024-11-21 12:00:00,DEV_003,5G_iptv,44,59,1c:64:d0:0a:30:da
DEV_003_2024-11-21 14:00:00,2024-11-21 14:00:00,DEV_003,6G_guest,20,28,37:d1:81:1e:6d:09
DEV_003_2024-11-21 16:00:00,2024-11-21 16:00:00,DEV_003,6G_iptv,18,35,4f:92:30:ae:eb:02
DEV_003_2024-11-21 18:00:00,2024-11-21 18:00:00,DEV_003,6G,99,4,dc:03:42:d2:fd:6c
DEV_003_2024-11-21 20:00:00,2024-11-21 20:00:00,DEV_003,6G,6,49,b9:c4:42:fe:49:4d
DEV_003_2024-11-21 22:00:00,2024-11-21 22:00:00,DEV_003,5G_iptv,66,74,b4:f4:4c:ac:fe:bf
DEV_003_2024-11-22 00:00:00,2024-11-22 00:00:00,DEV_003,5G_guest,99,20,f9:d1:cc:25:9d:50
DEV_003_2024-11-22 02:00:00,2024-11-22 02:00:00,DEV_003,5G,30,31,02:29:e4:07:64:c8
DEV_003_2024-11-22 04:00:00,2024-11-22 04:00:00,DEV_003,5G_guest,14,17,de:37:95:a1:91:87
DEV_003_2024-11-22 06:00:00,2024-11-22 06:00:00,DEV_003,5G_iptv,19,55,04:47:15:2c:81:64
DEV_003_2024-11-22 08:00:00,2024-11-22 08:00:00,DEV_003,2.4G,69,74,60:01:cb:42:e4:ed
DEV_003_2024-11-22 10:00:00,2024-11-22 10:00:00,DEV_003,6G,66,23,ed:fd:b7:38:23:c6
DEV_003_2024-11-22 12:00:00,2024-11-22 12:00:00,DEV_003,5G_iptv,43,39,c5:7c:03:7f:18:55
DEV_003_2024-11-22 14:00:00,2024-11-22 14:00:00,DEV_003,6G_guest,75,92,7e:92:d8:79:2a:79
DEV_003_2024-11-22 16:00:00,2024-11-22 16:00:00,DEV_003,5G,34,77,ea:68:da:3b:2a:2d
DEV_003_2024-11-22 18:00:00,2024-11-22 18:00:00,DEV_003,5G,53,12,ed:e5:33:ef:83:1a
DEV_003_2024-11-22 20:00:00,2024-11-22 20:00:00,DEV_003,6G,20,91,6c:40:a9:12:b5:1e
DEV_003_2024-11-22 22:00:00,2024-11-22 22:00:00,DEV_003,6G_guest,23,55,fa:d6:3b:16:f9:32
DEV_003_2024-11-23 00:00:00,2024-11-23 00:00:00,DEV_003,5G_guest,44,95,71:ee:11:70:26:1c
DEV_003_2024-11-23 02:00:00,2024-11-23 02:00:00,DEV_003,6G,93,92,f3:b2:d0:b3:da:bb
DEV_003_2024-11-23 04:00:00,2024-11-23 04:00:00,DEV_003,2.4G,92,39,2b:cc:a4:ce:de:4b
DEV_003_2024-11-23 06:00:00,2024-11-23 06:00:00,DEV_003,5G_iptv,30,13,33:a9:63:18:83:59
DEV_003_2024-11-23 08:00:00,2024-11-23 08:00:00,DEV_003,5G,81,52,09:6e:8e:d0:2e:a6
DEV_003_2024-11-23 10:00:00,2024-11-23 10:00:00,DEV_003,2.4G,50,43,61:ad:e4:3e:87:f1
DEV_003_2024-11-23 12:00:00,2024-11-23 12:00:00,DEV_003,6G_iptv,71,90,dd:a3:8a:1d:a0:cc
DEV_003_2024-11-23 14:00:00,2024-11-23 14:00:00,DEV_003,6G,93,66,07:22:83:be:65:52
DEV_003_2024-11-23 16:00:00,2024-11-23 16:00:00,DEV_003,2.4G,83,86,4d:05:47:73:f0:0b
DEV_003_2024-11-23 18:00:00,2024-11-23 18:00:00,DEV_003,6G_guest,20,5,bb:b6:6e:f7:d0:4f
DEV_003_2024-11-23 20:00:00,2024-11-23 20:00:00,DEV_003,2.4G,88,64,88:eb:db:e5:97:2e
DEV_003_2024-11-23 22:00:00,2024-11-23 22:00:00,DEV_003,5G_iptv,55,61,d3:e2:2d:b1:34:12
DEV_003_2024-11-24 00:00:00,2024-11-24 00:00:00,DEV_003,6G_guest,13,70,ad:ae:ba:a9:9b:98
DEV_003_2024-11-24 02:00:00,2024-11-24 02:00:00,DEV_003,5G_guest,47,26,7d:c8:d6:80:7c:54
DEV_003_2024-11-24 04:00:00,2024-11-24 04:00:00,DEV_003,5G,65,17,ee:07:7e:bc:21:be
DEV_003_2024-11-24 06:00:00,2024-11-24 06:00:00,DEV_003,6G,20,53,15:b9:e0:ec:7b:bc
DEV_003_2024-11-24 08:00:00,2024-11-24 08:00:00,DEV_003,5G_iptv,29,20,61:4e:1f:3a:82:5c
DEV_003_2024-11-24 10:00:00,2024-11-24 10:00:00,DEV_003,5G_iptv,93,94,b3:b1:97:6b:39:01
DEV_003_2024-11-24 12:00:00,2024-11-24 12:00:00,DEV_003,6G_iptv,64,17,a9:af:65:a9:d9:c6
DEV_003_2024-11-24 14:00:00,2024-11-24 14:00:00,DEV_003,6G_iptv,5,34,42:98:b3:b5:bd:8c
DEV_003_2024-11-24 16:00:00,2024-11-24 16:00:00,DEV_003,6G_iptv,58,58,fe:4a:bf:f8:d3:1e
DEV_003_2024-11-24 18:00:00,2024-11-24 18:00:00,DEV_003,6G,28,97,92:68:82:44:21:67
DEV_003_2024-11-24 20:00:00,2024-11-24 20:00:00,DEV_003,2.4G,43,29,3b:2d:7a:d6:ee:50
DEV_003_2024-11-24 22:00:00,2024-11-24 22:00:00,DEV_003,6G,15,80,6b:50:ea:19:6c:6f
DEV_003_2024-11-25 00:00:00,2024-11-25 00:00:00,DEV_003,5G,54,93,20:41:9b:2a:c9:b0
DEV_003_2024-11-25 02:00:00,2024-11-25 02:00:00,DEV_003,5G_iptv,87,58,d3:00:27:5a:3b:dc
DEV_003_2024-11-25 04:00:00,2024-11-25 04:00:00,DEV_003,5G,55,90,42:5b:df:ee:3d:29
DEV_003_2024-11-25 06:00:00,2024-11-25 06:00:00,DEV_003,2.4G,41,1,4c:9a:ae:a6:f3:56
DEV_003_2024-11-25 08:00:00,2024-11-25 08:00:00,DEV_003,5G_guest,52,93,2a:e7:8a:08:94:74
DEV_003_2024-11-25 10:00:00,2024-11-25 10:00:00,DEV_003,6G_guest,35,14,f9:9f:9f:bc:10:af
DEV_003_2024-11-25 12:00:00,2024-11-25 12:00:00,DEV_003,6G,14,16,ca:4e:ce:c5:b5:a3
DEV_003_2024-11-25 14:00:00,2024-11-25 14:00:00,DEV_003,6G_guest,14,47,2c:bb:c7:dd:ad:52
DEV_003_2024-11-25 16:00:00,2024-11-25 16:00:00,DEV_003,5G_guest,39,23,0d:f8:16:32:a9:b5
DEV_003_2024-11-25 18:00:00,2024-11-25 18:00:00,DEV_003,2.4G,51,12,a9:96:29:96:d1:55
DEV_003_2024-11-25 20:00:00,2024-11-25 20:00:00,DEV_003,5G_iptv,37,6,cf:c9:e7:16:c1:94
DEV_003_2024-11-25 22:00:00,2024-11-25 22:00:00,DEV_003,5G_guest,15,85,96:19:da:61:75:73
DEV_003_2024-11-26 00:00:00,2024-11-26 00:00:00,DEV_003,5G_iptv,59,93,93:8b:04:10:b5:e6
DEV_003_2024-11-26 02:00:00,2024-11-26 02:00:00,DEV_003,5G_iptv,73,12,68:92:25:5f:31:a0
DEV_003_2024-11-26 04:00:00,2024-11-26 04:00:00,DEV_003,5G_guest,26,50,f7:df:3d:d8:07:e9
DEV_003_2024-11-26 06:00:00,2024-11-26 06:00:00,DEV_003,6G,18,70,4f:e4:4e:4f:db:cf
DEV_003_2024-11-26 08:00:00,2024-11-26 08:00:00,DEV_003,5G_guest,80,67,3d:81:a0:4a:46:47
DEV_003_2024-11-26 10:00:00,2024-11-26 10:00:00,DEV_003,2.4G,51,31,b0:86:21:47:19:1e
DEV_003_2024-11-26 12:00:00,2024-11-26 12:00:00,DEV_003,5G,10,39,85:ab:26:1b:87:0d
DEV_003_2024-11-26 14:00:00,2024-11-26 14:00:00,DEV_003,5G,52,54,5a:27:34:5f:05:b8
DEV_003_2024-11-26 16:00:00,2024-11-26 16:00:00,DEV_003,6G_iptv,52,85,48:b8:d7:1c:4a:a7
DEV_003_2024-11-26 18:00:00,2024-11-26 18:00:00,DEV_003,6G,34,55,ae:7e:25:75:61:13
DEV_003_2024-11-26 20:00:00,2024-11-26 20:00:00,DEV_003,6G,73,47,c1:f4:89:c7:1e:73
DEV_003_2024-11-26 22:00:00,2024-11-26 22:00:00,DEV_003,6G,95,88,b6:69:87:89:8b:df
DEV_003_2024-11-27 00:00:00,2024-11-27 00:00:00,DEV_003,6G,75,32,44:50:8b:3f:4b:1e
DEV_003_2024-11-27 02:00:00,2024-11-27 02:00:00,DEV_003,5G_iptv,81,66,d8:b3:55:20:e7:f6
DEV_003_2024-11-27 04:00:00,2024-11-27 04:00:00,DEV_003,6G_iptv,92,43,3e:00:76:6d:16:68
DEV_003_2024-11-27 06:00:00,2024-11-27 06:00:00,DEV_003,5G_guest,20,23,f7:72:35:9f:54:7d
DEV_003_2024-11-27 08:00:00,2024-11-27 08:00:00,DEV_003,6G,24,77,d5:c4:70:7a:a5:2f
DEV_003_2024-11-27 10:00:00,2024-11-27 10:00:00,DEV_003,5G_guest,85,59,3c:17:55:c6:21:46
DEV_003_2024-11-27 12:00:00,2024-11-27 12:00:00,DEV_003,6G_guest,73,59,4a:ef:d7:ee:08:a3
DEV_003_2024-11-27 14:00:00,2024-11-27 14:00:00,DEV_003,6G_iptv,41,72,29:16:aa:e1:9c:0a
DEV_003_2024-11-27 16:00:00,2024-11-27 16:00:00,DEV_003,5G_iptv,35,8,5e:cf:5f:bb:f4:1a
DEV_003_2024-11-27 18:00:00,2024-11-27 18:00:00,DEV_003,5G,35,1,0b:d0:c8:65:f4:f9
DEV_003_2024-11-27 20:00:00,2024-11-27 20:00:00,DEV_003,6G_iptv,92,77,0e:28:8a:63:71:09
DEV_003_2024-11-27 22:00:00,2024-11-27 22:00:00,DEV_003,6G_iptv,31,23,b3:f5:c5:99:1b:f0
DEV_003_2024-11-28 00:00:00,2024-11-28 00:00:00,DEV_003,6G_iptv,63,55,39:89:68:53:8f:06
DEV_003_2024-11-28 02:00:00,2024-11-28 02:00:00,DEV_003,6G_iptv,45,88,6f:50:e8:13:60:fb
DEV_003_2024-11-28 04:00:00,2024-11-28 04:00:00,DEV_003,5G_iptv,97,33,26:de:1b:16:fc:66
DEV_003_2024-11-28 06:00:00,2024-11-28 06:00:00,DEV_003,2.4G,64,57,da:a0:69:a4:fd:99
DEV_003_2024-11-28 08:00:00,2024-11-28 08:00:00,DEV_003,5G_guest,45,3,4b:29:7d:8a:ca:50
DEV_003_2024-11-28 10:00:00,2024-11-28 10:00:00,DEV_003,5G_guest,90,74,16:9a:b9:a8:0b:fc
DEV_003_2024-11-28 12:00:00,2024-11-28 12:00:00,DEV_003,2.4G,20,81,af:f6:60:bb:1c:36
DEV_003_2024-11-28 14:00:00,2024-11-28 14:00:00,DEV_003,5G_guest,45,73,c7:40:03:17:63:b9
DEV_003_2024-11-28 16:00:00,2024-11-28 16:00:00,DEV_003,5G_guest,10,14,2f:7b:94:12:36:22
DEV_003_2024-11-28 18:00:00,2024-11-28 18:00:00,DEV_003,6G,20,56,5a:a0:b3:f5:a4:98
DEV_003_2024-11-28 20:00:00,2024-11-28 20:00:00,DEV_003,6G_guest,87,63,c2:ad:5a:f6:d0:c1
DEV_003_2024-11-28 22:00:00,2024-11-28 22:00:00,DEV_003,2.4G,98,43,c4:19:2a:c5:90:14
DEV_003_2024-11-29 00:00:00,2024-11-29 00:00:00,DEV_003,5G,96,34,eb:c4:9a:f7:4d:2b
DEV_003_2024-11-29 02:00:00,2024-11-29 02:00:00,DEV_003,6G,83,41,a2:f7:40:bf:13:94
DEV_003_2024-11-29 04:00:00,2024-11-29 04:00:00,DEV_003,6G,51,26,4a:a2:f0:28:b6:c0
DEV_003_2024-11-29 06:00:00,2024-11-29 06:00:00,DEV_003,2.4G,75,71,80:aa:2b:99:ae:4f
DEV_003_2024-11-29 08:00:00,2024-11-29 08:00:00,DEV_003,6G_guest,55,22,0b:c8:13:fd:20:60
DEV_003_2024-11-29 10:00:00,2024-11-29 10:00:00,DEV_003,6G_guest,86,18,b9:e4:83:51:62:ed
DEV_003_2024-11-29 12:00:00,2024-11-29 12:00:00,DEV_003,6G_guest,46,80,d5:ec:e4:d3:28:b7
DEV_003_2024-11-29 14:00:00,2024-11-29 14:00:00,DEV_003,6G_iptv,48,42,65:61:59:93:bb:38
DEV_003_2024-11-29 16:00:00,2024-11-29 16:00:00,DEV_003,5G_iptv,60,9,dc:e3:1b:d1:11:fa
DEV_003_2024-11-29 18:00:00,2024-11-29 18:00:00,DEV_003,5G_iptv,35,33,42:52:06:95:95:be
DEV_003_2024-11-29 20:00:00,2024-11-29 20:00:00,DEV_003,6G_guest,39,85,b2:a8:84:72:a7:99
DEV_003_2024-11-29 22:00:00,2024-11-29 22:00:00,DEV_003,6G,15,94,e5:55:89:25:d0:2f
DEV_003_2024-11-30 00:00:00,2024-11-30 00:00:00,DEV_003,5G,80,78,dc:ae:c3:db:34:3f
DEV_003_2024-11-30 02:00:00,2024-11-30 02:00:00,DEV_003,6G_guest,52,44,28:df:fe:54:b2:9d
DEV_003_2024-11-30 04:00:00,2024-11-30 04:00:00,DEV_003,2.4G,14,97,16:0b:82:17:c5:75
DEV_003_2024-11-30 06:00:00,2024-11-30 06:00:00,DEV_003,6G,61,55,53:ee:9c:8d:76:da
DEV_003_2024-11-30 08:00:00,2024-11-30 08:00:00,DEV_003,5G,81,56,68:e3:75:c6:d9:2b
DEV_003_2024-11-30 10:00:00,2024-11-30 10:00:00,DEV_003,6G,4,24,7b:c2:ea:44:3d:80
DEV_003_2024-11-30 12:00:00,2024-11-30 12:00:00,DEV_003,6G_iptv,46,60,9c:9d:39:d4:dc:60
DEV_003_2024-11-30 14:00:00,2024-11-30 14:00:00,DEV_003,5G_iptv,94,19,b1:c6:f0:38:47:be
DEV_003_2024-11-30 16:00:00,2024-11-30 16:00:00,DEV_003,5G_guest,8,45,96:bb:ab:e9:fb:0b
DEV_003_2024-11-30 18:00:00,2024-11-30 18:00:00,DEV_003,6G,10,45,48:1e:b7:f2:91:22
DEV_003_2024-11-30 20:00:00,2024-11-30 20:00:00,DEV_003,5G_iptv,84,99,cb:cb:62:f4:4e:1c
DEV_003_2024-11-30 22:00:00,2024-11-30 22:00:00,DEV_003,6G_iptv,56,61,68:46:43:c2:3e:10
DEV_003_2024-12-01 00:00:00,2024-12-01 00:00:00,DEV_003,6G,24,75,97:aa:40:b4:dc:bc
DEV_003_2024-12-01 02:00:00,2024-12-01 02:00:00,DEV_003,6G_iptv,92,42,8a:4a:98:92:29:89
DEV_003_2024-12-01 04:00:00,2024-12-01 04:00:00,DEV_003,6G_iptv,41,85,3a:8f:be:ad:3f:5e
DEV_003_2024-12-01 06:00:00,2024-12-01 06:00:00,DEV_003,6G_guest,87,54,96:2d:c9:06:8a:39
DEV_003_2024-12-01 08:00:00,2024-12-01 08:00:00,DEV_003,5G_guest,12,56,ba:11:40:3e:6e:b5
DEV_003_2024-12-01 10:00:00,2024-12-01 10:00:00,DEV_003,5G_iptv,94,50,2e:9d:49:85:c7:d0
DEV_003_2024-12-01 12:00:00,2024-12-01 12:00:00,DEV_003,2.4G,81,59,db:38:d6:62:a3:49
DEV_003_2024-12-01 14:00:00,2024-12-01 14:00:00,DEV_003,6G_iptv,22,70,83:8e:01:55:74:b1
DEV_003_2024-12-01 16:00:00,2024-12-01 16:00:00,DEV_003,5G_iptv,24,48,0a:83:5f:63:bb:d4
